# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_10> 
0 0 
0.00125 0.316176 
0.0025 0.610263 
0.00375 0.883113 
0.005 1.13556 
0.00625 1.36841 
0.0075 1.58246 
0.00875 1.77847 
0.01 1.9572 
0.01125 2.11938 
0.0125 2.26571 
0.01375 2.39689 
0.015 2.51359 
0.01625 2.61647 
0.0175 2.70617 
0.01875 2.78329 
0.02 2.84846 
0.02125 2.90224 
0.0225 2.9452 
0.02375 2.97791 
0.025 3.00089 
0.02625 3.01466 
0.0275 3.01973 
0.02875 3.01658 
0.03 3.00569 
0.03125 2.98752 
0.0325 2.96251 
0.03375 2.93109 
0.035 2.89368 
0.03625 2.85068 
0.0375 2.80248 
0.03875 2.74945 
0.04 2.69197 
0.04125 2.63037 
0.0425 2.565 
0.04375 2.49619 
0.045 2.42425 
0.04625 2.34947 
0.0475 2.27217 
0.04875 2.1926 
0.05 2.11105 
0.05125 2.02778 
0.0525 1.94303 
0.05375 1.85703 
0.055 1.77003 
0.05625 1.68224 
0.0575 1.59387 
0.05875 1.50511 
0.06 1.41617 
0.06125 1.32722 
0.0625 1.23844 
0.06375 1.14999 
0.065 1.06203 
0.06625 0.974708 
0.0675 0.888169 
0.06875 0.802545 
0.07 0.717963 
0.07125 0.634542 
0.0725 0.552395 
0.07375 0.471626 
0.075 0.392335 
0.07625 0.314614 
0.0775 0.23855 
0.07875 0.164222 
0.08 0.0917036 
0.08125 0.021064 
0.0825 -0.0476346 
0.08375 -0.114335 
0.085 -0.178985 
0.08625 -0.241538 
0.0875 -0.301953 
0.08875 -0.360191 
0.09 -0.416222 
0.09125 -0.470017 
0.0925 -0.521552 
0.09375 -0.570809 
0.095 -0.617771 
0.09625 -0.662428 
0.0975 -0.704773 
0.09875 -0.744801 
0.1 -0.782512 
0.10125 -0.81791 
0.1025 -0.850999 
0.10375 -0.881791 
0.105 -0.910296 
0.10625 -0.936532 
0.1075 -0.960514 
0.10875 -0.982265 
0.11 -1.00181 
0.11125 -1.01917 
0.1125 -1.03437 
0.11375 -1.04745 
0.115 -1.05844 
0.11625 -1.06737 
0.1175 -1.07427 
0.11875 -1.07919 
0.12 -1.08217 
0.12125 -1.08324 
0.1225 -1.08245 
0.12375 -1.07984 
