# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_6> 
0 0 
0.00125 0.0107457 
0.0025 0.0215798 
0.00375 0.0324836 
0.005 0.0434388 
0.00625 0.0544279 
0.0075 0.0654336 
0.00875 0.0764397 
0.01 0.0874301 
0.01125 0.0983893 
0.0125 0.109303 
0.01375 0.120156 
0.015 0.130934 
0.01625 0.141626 
0.0175 0.152217 
0.01875 0.162695 
0.02 0.173049 
0.02125 0.183267 
0.0225 0.193338 
0.02375 0.203252 
0.025 0.212998 
0.02625 0.222567 
0.0275 0.231951 
0.02875 0.24114 
0.03 0.250125 
0.03125 0.2589 
0.0325 0.267456 
0.03375 0.275787 
0.035 0.283885 
0.03625 0.291745 
0.0375 0.299361 
0.03875 0.306726 
0.04 0.313836 
0.04125 0.320686 
0.0425 0.32727 
0.04375 0.333586 
0.045 0.33963 
0.04625 0.345397 
0.0475 0.350884 
0.04875 0.356089 
0.05 0.361008 
0.05125 0.365641 
0.0525 0.369983 
0.05375 0.374035 
0.055 0.377794 
0.05625 0.381259 
0.0575 0.38443 
0.05875 0.387305 
0.06 0.389884 
0.06125 0.392167 
0.0625 0.394154 
0.06375 0.395845 
0.065 0.397242 
0.06625 0.398344 
0.0675 0.399152 
0.06875 0.399669 
0.07 0.399894 
0.07125 0.399831 
0.0725 0.39948 
0.07375 0.398843 
0.075 0.397923 
0.07625 0.396722 
0.0775 0.395243 
0.07875 0.393488 
0.08 0.39146 
0.08125 0.389162 
0.0825 0.386597 
0.08375 0.383769 
0.085 0.380681 
0.08625 0.377336 
0.0875 0.373738 
0.08875 0.369892 
0.09 0.3658 
0.09125 0.361468 
0.0925 0.356899 
0.09375 0.352098 
0.095 0.347068 
0.09625 0.341815 
0.0975 0.336344 
0.09875 0.330658 
0.1 0.324762 
0.10125 0.318663 
0.1025 0.312363 
0.10375 0.30587 
0.105 0.299186 
0.10625 0.292319 
0.1075 0.285272 
0.10875 0.278052 
0.11 0.270664 
0.11125 0.263112 
0.1125 0.255403 
0.11375 0.247542 
0.115 0.239534 
0.11625 0.231385 
0.1175 0.223102 
0.11875 0.214688 
0.12 0.20615 
0.12125 0.197494 
0.1225 0.188726 
0.12375 0.17985 
0.125 0.170873 
0.12625 0.161801 
0.1275 0.15264 
0.12875 0.143394 
0.13 0.13407 
0.13125 0.124674 
0.1325 0.115212 
0.13375 0.105688 
0.135 0.0961096 
0.13625 0.0864817 
0.1375 0.0768102 
0.13875 0.0671007 
0.14 0.0573591 
0.14125 0.0475908 
0.1425 0.0378016 
0.14375 0.0279971 
0.145 0.0181828 
0.14625 0.00836435 
0.1475 -0.00145281 
0.14875 -0.0112632 
0.15 -0.0210614 
0.15125 -0.0308419 
0.1525 -0.0405995 
0.15375 -0.0503288 
0.155 -0.0600246 
0.15625 -0.0696817 
0.1575 -0.0792949 
0.15875 -0.0888591 
0.16 -0.0983692 
0.16125 -0.10782 
0.1625 -0.117207 
0.16375 -0.126526 
0.165 -0.13577 
0.16625 -0.144937 
0.1675 -0.15402 
0.16875 -0.163016 
0.17 -0.171919 
0.17125 -0.180726 
0.1725 -0.189431 
0.17375 -0.198031 
0.175 -0.206522 
0.17625 -0.214898 
0.1775 -0.223157 
0.17875 -0.231294 
0.18 -0.239304 
0.18125 -0.247185 
0.1825 -0.254933 
0.18375 -0.262543 
0.185 -0.270012 
0.18625 -0.277337 
0.1875 -0.284514 
0.18875 -0.29154 
0.19 -0.298412 
0.19125 -0.305125 
0.1925 -0.311678 
0.19375 -0.318068 
0.195 -0.32429 
0.19625 -0.330344 
0.1975 -0.336225 
0.19875 -0.341931 
0.2 -0.34746 
0.20125 -0.352809 
0.2025 -0.357976 
0.20375 -0.362959 
0.205 -0.367755 
0.20625 -0.372363 
0.2075 -0.376779 
0.20875 -0.381004 
0.21 -0.385034 
0.21125 -0.388869 
0.2125 -0.392506 
0.21375 -0.395944 
0.215 -0.399182 
0.21625 -0.402218 
0.2175 -0.405051 
0.21875 -0.407681 
0.22 -0.410105 
0.22125 -0.412324 
0.2225 -0.414337 
0.22375 -0.416142 
0.225 -0.41774 
0.22625 -0.419129 
0.2275 -0.420309 
0.22875 -0.421281 
0.23 -0.422043 
0.23125 -0.422596 
0.2325 -0.42294 
0.23375 -0.423075 
0.235 -0.423 
0.23625 -0.422717 
0.2375 -0.422226 
0.23875 -0.421527 
0.24 -0.42062 
0.24125 -0.419507 
0.2425 -0.418188 
0.24375 -0.416664 
0.245 -0.414937 
0.24625 -0.413006 
0.2475 -0.410873 
0.24875 -0.40854 
0.25 -0.406007 
0.25125 -0.403277 
0.2525 -0.40035 
0.25375 -0.397229 
0.255 -0.393914 
0.25625 -0.390408 
0.2575 -0.386712 
0.25875 -0.382829 
0.26 -0.378761 
0.26125 -0.374509 
0.2625 -0.370076 
0.26375 -0.365464 
0.265 -0.360675 
0.26625 -0.355712 
0.2675 -0.350578 
0.26875 -0.345274 
0.27 -0.339804 
0.27125 -0.334171 
0.2725 -0.328376 
0.27375 -0.322424 
0.275 -0.316317 
0.27625 -0.310058 
0.2775 -0.30365 
0.27875 -0.297096 
0.28 -0.290401 
0.28125 -0.283566 
0.2825 -0.276595 
0.28375 -0.269493 
0.285 -0.262261 
0.28625 -0.254905 
0.2875 -0.247427 
0.28875 -0.239831 
0.29 -0.232122 
0.29125 -0.224302 
0.2925 -0.216375 
0.29375 -0.208347 
0.295 -0.20022 
0.29625 -0.191998 
0.2975 -0.183687 
0.29875 -0.175289 
0.3 -0.166809 
0.30125 -0.158251 
0.3025 -0.14962 
0.30375 -0.140919 
0.305 -0.132154 
0.30625 -0.123328 
0.3075 -0.114446 
0.30875 -0.105512 
0.31 -0.0965315 
0.31125 -0.0875082 
0.3125 -0.0784468 
0.31375 -0.0693519 
0.315 -0.0602281 
0.31625 -0.0510802 
0.3175 -0.0419127 
0.31875 -0.0327304 
0.32 -0.023538 
0.32125 -0.0143401 
0.3225 -0.0051416 
0.32375 0.00405282 
0.325 0.0132384 
0.32625 0.0224102 
0.3275 0.0315636 
0.32875 0.0406937 
0.33 0.0497957 
0.33125 0.0588648 
0.3325 0.0678962 
0.33375 0.076885 
0.335 0.0858263 
0.33625 0.0947155 
0.3375 0.103548 
0.33875 0.112318 
0.34 0.121021 
0.34125 0.129653 
0.3425 0.138209 
0.34375 0.146684 
0.345 0.155073 
0.34625 0.163372 
0.3475 0.171575 
0.34875 0.179678 
0.35 0.187677 
0.35125 0.195566 
0.3525 0.203342 
0.35375 0.210999 
0.355 0.218533 
0.35625 0.225939 
0.3575 0.233213 
0.35875 0.240351 
0.36 0.247348 
0.36125 0.254199 
0.3625 0.260901 
0.36375 0.267449 
0.365 0.273838 
0.36625 0.280065 
0.3675 0.286126 
0.36875 0.292016 
0.37 0.297731 
0.37125 0.303267 
0.3725 0.308621 
0.37375 0.313788 
0.375 0.318766 
0.37625 0.323549 
0.3775 0.328134 
0.37875 0.332518 
0.38 0.336697 
0.38125 0.340668 
0.3825 0.344428 
0.38375 0.347972 
0.385 0.351299 
0.38625 0.354404 
0.3875 0.357285 
0.38875 0.359938 
0.39 0.362361 
0.39125 0.364551 
0.3925 0.366506 
0.39375 0.368222 
0.395 0.369697 
0.39625 0.370929 
0.3975 0.371916 
0.39875 0.372654 
0.4 0.373143 
0.40125 0.37338 
0.4025 0.373363 
0.40375 0.37309 
0.405 0.37256 
0.40625 0.371772 
0.4075 0.370723 
0.40875 0.369412 
0.41 0.367839 
0.41125 0.366001 
0.4125 0.363899 
0.41375 0.361531 
0.415 0.358897 
0.41625 0.355995 
0.4175 0.352826 
0.41875 0.34939 
0.42 0.345685 
0.42125 0.341712 
0.4225 0.337471 
0.42375 0.332963 
0.425 0.328187 
0.42625 0.323144 
0.4275 0.317835 
0.42875 0.312261 
0.43 0.306423 
0.43125 0.300321 
0.4325 0.293957 
0.43375 0.287333 
0.435 0.280449 
