# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_1> 
0 0 
0.00125 0.05612 
0.0025 0.107838 
0.00375 0.155344 
0.005 0.198824 
0.00625 0.238458 
0.0075 0.27442 
0.00875 0.306881 
0.01 0.336005 
0.01125 0.361953 
0.0125 0.38488 
0.01375 0.404936 
0.015 0.422267 
0.01625 0.437015 
0.0175 0.449317 
0.01875 0.459306 
0.02 0.46711 
0.02125 0.472854 
0.0225 0.476658 
0.02375 0.478638 
0.025 0.478907 
0.02625 0.477573 
0.0275 0.474742 
0.02875 0.470514 
0.03 0.464988 
0.03125 0.458256 
0.0325 0.450411 
0.03375 0.441539 
0.035 0.431724 
0.03625 0.421047 
0.0375 0.409586 
0.03875 0.397416 
0.04 0.384608 
0.04125 0.37123 
0.0425 0.357349 
0.04375 0.343029 
0.045 0.328328 
0.04625 0.313305 
0.0475 0.298015 
0.04875 0.28251 
0.05 0.266841 
0.05125 0.251055 
0.0525 0.235197 
0.05375 0.219312 
0.055 0.203439 
0.05625 0.187617 
0.0575 0.171883 
0.05875 0.156271 
0.06 0.140814 
0.06125 0.125542 
0.0625 0.110485 
0.06375 0.0956691 
0.065 0.0811192 
0.06625 0.0668591 
0.0675 0.0529103 
0.06875 0.039293 
0.07 0.0260258 
0.07125 0.0131256 
0.0725 0.000608138 
0.07375 -0.0115126 
0.075 -0.0232239 
0.07625 -0.0345142 
0.0775 -0.0453736 
0.07875 -0.055793 
0.08 -0.0657648 
0.08125 -0.0752825 
0.0825 -0.0843407 
0.08375 -0.0929351 
0.085 -0.101062 
0.08625 -0.10872 
0.0875 -0.115907 
0.08875 -0.122623 
0.09 -0.128868 
0.09125 -0.134644 
0.0925 -0.139952 
0.09375 -0.144795 
0.095 -0.149178 
0.09625 -0.153104 
0.0975 -0.156579 
0.09875 -0.159607 
0.1 -0.162196 
0.10125 -0.164351 
0.1025 -0.166081 
0.10375 -0.167393 
0.105 -0.168295 
0.10625 -0.168797 
0.1075 -0.168906 
0.10875 -0.168634 
0.11 -0.167989 
0.11125 -0.166983 
0.1125 -0.165625 
0.11375 -0.163927 
0.115 -0.1619 
0.11625 -0.159554 
0.1175 -0.156903 
0.11875 -0.153957 
0.12 -0.150728 
0.12125 -0.14723 
0.1225 -0.143473 
0.12375 -0.13947 
0.125 -0.135235 
0.12625 -0.130778 
0.1275 -0.126114 
0.12875 -0.121254 
0.13 -0.116211 
0.13125 -0.110998 
0.1325 -0.105627 
0.13375 -0.100111 
0.135 -0.094463 
0.13625 -0.0886947 
0.1375 -0.0828188 
0.13875 -0.0768474 
0.14 -0.0707928 
0.14125 -0.0646671 
0.1425 -0.0584822 
0.14375 -0.0522498 
0.145 -0.0459815 
0.14625 -0.0396889 
0.1475 -0.0333831 
0.14875 -0.0270752 
0.15 -0.0207762 
0.15125 -0.0144967 
0.1525 -0.00824705 
0.15375 -0.00203757 
0.155 0.0041218 
0.15625 0.0102213 
0.1575 0.0162515 
0.15875 0.0222031 
0.16 0.0280672 
0.16125 0.0338351 
0.1625 0.0394984 
0.16375 0.045049 
0.165 0.0504789 
0.16625 0.0557807 
0.1675 0.0609471 
0.16875 0.0659712 
0.17 0.0708462 
0.17125 0.0755659 
0.1725 0.0801242 
0.17375 0.0845154 
0.175 0.0887341 
0.17625 0.0927752 
0.1775 0.0966338 
0.17875 0.100306 
0.18 0.103786 
0.18125 0.107072 
0.1825 0.11016 
0.18375 0.113046 
0.185 0.115728 
0.18625 0.118203 
0.1875 0.120468 
0.18875 0.122523 
0.19 0.124365 
0.19125 0.125992 
0.1925 0.127405 
0.19375 0.128602 
0.195 0.129584 
0.19625 0.130349 
0.1975 0.130898 
0.19875 0.131232 
0.2 0.131351 
0.20125 0.131257 
0.2025 0.130951 
0.20375 0.130435 
0.205 0.12971 
0.20625 0.128779 
0.2075 0.127644 
0.20875 0.126308 
0.21 0.124774 
0.21125 0.123046 
0.2125 0.121126 
0.21375 0.119019 
0.215 0.116728 
0.21625 0.114257 
0.2175 0.111612 
0.21875 0.108796 
0.22 0.105814 
0.22125 0.102672 
0.2225 0.0993744 
0.22375 0.0959268 
0.225 0.0923348 
0.22625 0.0886042 
0.2275 0.0847408 
0.22875 0.0807506 
0.23 0.0766399 
0.23125 0.0724151 
0.2325 0.0680826 
0.23375 0.0636491 
0.235 0.0591212 
0.23625 0.0545058 
0.2375 0.0498098 
0.23875 0.0450403 
0.24 0.0402043 
0.24125 0.0353091 
0.2425 0.030362 
0.24375 0.0253701 
0.245 0.020341 
0.24625 0.0152819 
0.2475 0.0102004 
0.24875 0.00510397 
0.25 -2.77556e-17 
0.25125 -0.00510397 
0.2525 -0.0102004 
0.25375 -0.0152819 
0.255 -0.020341 
0.25625 -0.0253701 
0.2575 -0.030362 
0.25875 -0.0353091 
0.26 -0.0402043 
0.26125 -0.0450403 
0.2625 -0.0498098 
0.26375 -0.0545058 
0.265 -0.0591212 
0.26625 -0.0636491 
0.2675 -0.0680826 
0.26875 -0.0724151 
0.27 -0.0766399 
0.27125 -0.0807506 
0.2725 -0.0847408 
0.27375 -0.0886042 
0.275 -0.0923348 
0.27625 -0.0959268 
0.2775 -0.0993744 
0.27875 -0.102672 
0.28 -0.105814 
0.28125 -0.108796 
0.2825 -0.111612 
0.28375 -0.114257 
0.285 -0.116728 
0.28625 -0.119019 
0.2875 -0.121126 
0.28875 -0.123046 
0.29 -0.124774 
0.29125 -0.126308 
0.2925 -0.127644 
0.29375 -0.128779 
0.295 -0.12971 
0.29625 -0.130435 
0.2975 -0.130951 
0.29875 -0.131257 
0.3 -0.131351 
0.30125 -0.131232 
0.3025 -0.130898 
0.30375 -0.130349 
0.305 -0.129584 
0.30625 -0.128602 
0.3075 -0.127405 
0.30875 -0.125992 
0.31 -0.124365 
0.31125 -0.122523 
0.3125 -0.120468 
0.31375 -0.118203 
0.315 -0.115728 
0.31625 -0.113046 
