# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_12> 
0 0 
0.00125 0.150628 
0.0025 0.287209 
0.00375 0.410436 
0.005 0.520979 
0.00625 0.61949 
0.0075 0.706599 
0.00875 0.782915 
0.01 0.849028 
0.01125 0.905507 
0.0125 0.952905 
0.01375 0.991753 
0.015 1.02257 
0.01625 1.04584 
0.0175 1.06206 
0.01875 1.07167 
0.02 1.07514 
0.02125 1.07288 
0.0225 1.06531 
0.02375 1.05283 
0.025 1.03582 
0.02625 1.01464 
0.0275 0.989652 
0.02875 0.961188 
0.03 0.929576 
0.03125 0.895125 
0.0325 0.858133 
0.03375 0.818885 
0.035 0.777653 
0.03625 0.734696 
0.0375 0.690263 
0.03875 0.644589 
0.04 0.5979 
0.04125 0.550409 
0.0425 0.502319 
0.04375 0.453822 
0.045 0.405101 
0.04625 0.356329 
0.0475 0.307667 
0.04875 0.25927 
0.05 0.211281 
0.05125 0.163836 
0.0525 0.117062 
0.05375 0.0710776 
0.055 0.0259925 
0.05625 -0.0180903 
0.0575 -0.0610757 
0.05875 -0.102876 
0.06 -0.143411 
0.06125 -0.182607 
0.0625 -0.220396 
0.06375 -0.256719 
0.065 -0.29152 
0.06625 -0.324751 
0.0675 -0.356371 
0.06875 -0.386341 
0.07 -0.41463 
0.07125 -0.441211 
0.0725 -0.466063 
0.07375 -0.489169 
0.075 -0.510518 
0.07625 -0.5301 
0.0775 -0.547913 
0.07875 -0.563956 
0.08 -0.578235 
0.08125 -0.590757 
0.0825 -0.601534 
0.08375 -0.61058 
0.085 -0.617914 
0.08625 -0.623556 
0.0875 -0.627531 
0.08875 -0.629865 
0.09 -0.630588 
0.09125 -0.62973 
0.0925 -0.627327 
0.09375 -0.623413 
0.095 -0.618027 
0.09625 -0.611209 
0.0975 -0.603 
0.09875 -0.593445 
0.1 -0.582586 
0.10125 -0.570472 
0.1025 -0.557148 
0.10375 -0.542664 
0.105 -0.527068 
0.10625 -0.510412 
0.1075 -0.492747 
0.10875 -0.474124 
0.11 -0.454595 
0.11125 -0.434215 
0.1125 -0.413036 
0.11375 -0.391112 
0.115 -0.368497 
0.11625 -0.345245 
0.1175 -0.32141 
0.11875 -0.297046 
0.12 -0.272207 
0.12125 -0.246947 
0.1225 -0.22132 
0.12375 -0.195377 
0.125 -0.169173 
0.12625 -0.14276 
0.1275 -0.116189 
0.12875 -0.089511 
