# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_7> 
0 0 
0.00125 0.000130207 
0.0025 0.000213339 
0.00375 0.000251375 
0.005 0.00024625 
0.00625 0.000199847 
0.0075 0.000114004 
0.00875 -9.48879e-06 
0.01 -0.000168888 
0.01125 -0.000362493 
0.0125 -0.000588649 
0.01375 -0.000845747 
0.015 -0.00113222 
0.01625 -0.00144653 
0.0175 -0.00178721 
0.01875 -0.00215281 
0.02 -0.00254192 
0.02125 -0.00295318 
0.0225 -0.00338527 
0.02375 -0.00383689 
0.025 -0.00430681 
0.02625 -0.0047938 
0.0275 -0.00529669 
0.02875 -0.00581434 
0.03 -0.00634563 
0.03125 -0.00688951 
0.0325 -0.00744492 
0.03375 -0.00801087 
0.035 -0.00858638 
0.03625 -0.0091705 
0.0375 -0.00976233 
0.03875 -0.010361 
0.04 -0.0109656 
0.04125 -0.0115754 
0.0425 -0.0121895 
0.04375 -0.0128073 
0.045 -0.0134279 
0.04625 -0.0140506 
0.0475 -0.0146749 
0.04875 -0.0152999 
0.05 -0.0159251 
0.05125 -0.0165498 
0.0525 -0.0171736 
0.05375 -0.0177958 
0.055 -0.0184159 
0.05625 -0.0190333 
0.0575 -0.0196477 
0.05875 -0.0202584 
0.06 -0.0208652 
0.06125 -0.0214674 
0.0625 -0.0220649 
0.06375 -0.022657 
0.065 -0.0232436 
0.06625 -0.0238242 
0.0675 -0.0243985 
0.06875 -0.0249662 
0.07 -0.025527 
0.07125 -0.0260807 
0.0725 -0.0266269 
0.07375 -0.0271654 
0.075 -0.027696 
0.07625 -0.0282185 
0.0775 -0.0287327 
0.07875 -0.0292384 
0.08 -0.0297354 
0.08125 -0.0302237 
0.0825 -0.0307029 
0.08375 -0.0311731 
0.085 -0.0316341 
0.08625 -0.0320858 
0.0875 -0.032528 
0.08875 -0.0329609 
0.09 -0.0333841 
0.09125 -0.0337978 
0.0925 -0.0342018 
0.09375 -0.0345962 
0.095 -0.0349809 
