# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_0> 
0 0 
0.00125 0.0137119 
0.0025 0.0261312 
0.00375 0.0373222 
0.005 0.0473472 
0.00625 0.0562664 
0.0075 0.0641382 
0.00875 0.0710189 
0.01 0.0769634 
0.01125 0.0820242 
0.0125 0.0862525 
0.01375 0.0896975 
0.015 0.0924068 
0.01625 0.0944263 
0.0175 0.0958003 
0.01875 0.0965715 
0.02 0.096781 
0.02125 0.0964685 
0.0225 0.095672 
0.02375 0.0944283 
0.025 0.0927726 
0.02625 0.0907387 
0.0275 0.0883592 
0.02875 0.0856652 
0.03 0.0826866 
0.03125 0.0794521 
0.0325 0.0759891 
0.03375 0.0723237 
0.035 0.0684809 
0.03625 0.0644848 
0.0375 0.0603579 
0.03875 0.0561221 
0.04 0.051798 
0.04125 0.0474051 
0.0425 0.0429621 
0.04375 0.0384866 
0.045 0.0339953 
0.04625 0.0295041 
0.0475 0.0250276 
0.04875 0.0205801 
0.05 0.0161745 
0.05125 0.0118234 
0.0525 0.00753814 
0.05375 0.00332962 
0.055 -0.00079216 
0.05625 -0.00481789 
0.0575 -0.00873895 
0.05875 -0.0125474 
0.06 -0.0162361 
0.06125 -0.0197982 
0.0625 -0.0232278 
0.06375 -0.0265194 
0.065 -0.0296683 
0.06625 -0.0326701 
0.0675 -0.0355209 
0.06875 -0.0382177 
0.07 -0.0407575 
0.07125 -0.0431382 
0.0725 -0.0453579 
0.07375 -0.0474151 
0.075 -0.049309 
0.07625 -0.051039 
0.0775 -0.0526048 
0.07875 -0.0540067 
0.08 -0.0552452 
0.08125 -0.0563212 
0.0825 -0.0572359 
0.08375 -0.0579908 
0.085 -0.0585877 
0.08625 -0.0590287 
0.0875 -0.0593161 
0.08875 -0.0594525 
0.09 -0.0594407 
0.09125 -0.0592838 
0.0925 -0.0589849 
0.09375 -0.0585476 
0.095 -0.0579754 
0.09625 -0.0572722 
0.0975 -0.0564419 
0.09875 -0.0554885 
0.1 -0.0544163 
0.10125 -0.0532297 
0.1025 -0.051933 
0.10375 -0.0505309 
0.105 -0.049028 
0.10625 -0.0474289 
0.1075 -0.0457386 
0.10875 -0.0439618 
0.11 -0.0421034 
0.11125 -0.0401685 
0.1125 -0.0381619 
0.11375 -0.0360887 
0.115 -0.0339539 
0.11625 -0.0317625 
0.1175 -0.0295195 
0.11875 -0.02723 
0.12 -0.0248989 
0.12125 -0.0225313 
0.1225 -0.0201321 
0.12375 -0.0177062 
0.125 -0.0152584 
0.12625 -0.0127937 
0.1275 -0.0103167 
0.12875 -0.00783226 
0.13 -0.00534493 
0.13125 -0.00285931 
0.1325 -0.000379917 
0.13375 0.00208884 
0.135 0.00454262 
0.13625 0.00697717 
0.1375 0.00938834 
0.13875 0.0117721 
0.14 0.0141244 
0.14125 0.0164415 
0.1425 0.0187196 
0.14375 0.020955 
0.145 0.0231443 
0.14625 0.0252841 
0.1475 0.027371 
0.14875 0.029402 
0.15 0.0313739 
0.15125 0.0332839 
0.1525 0.0351291 
0.15375 0.036907 
0.155 0.038615 
0.15625 0.0402507 
0.1575 0.0418118 
0.15875 0.0432964 
0.16 0.0447022 
0.16125 0.0460276 
0.1625 0.0472708 
0.16375 0.0484303 
0.165 0.0495046 
0.16625 0.0504923 
0.1675 0.0513925 
0.16875 0.0522039 
0.17 0.0529259 
0.17125 0.0535575 
0.1725 0.0540983 
0.17375 0.0545477 
0.175 0.0549054 
0.17625 0.0551713 
0.1775 0.0553451 
0.17875 0.0554271 
0.18 0.0554174 
0.18125 0.0553164 
0.1825 0.0551244 
0.18375 0.0548421 
0.185 0.0544702 
0.18625 0.0540094 
0.1875 0.0534609 
0.18875 0.0528255 
0.19 0.0521045 
0.19125 0.0512993 
0.1925 0.0504111 
0.19375 0.0494416 
0.195 0.0483923 
0.19625 0.047265 
0.1975 0.0460616 
0.19875 0.0447838 
0.2 0.0434339 
0.20125 0.0420138 
0.2025 0.0405259 
0.20375 0.0389724 
0.205 0.0373556 
0.20625 0.0356781 
0.2075 0.0339424 
0.20875 0.0321511 
0.21 0.0303069 
0.21125 0.0284125 
0.2125 0.0264708 
0.21375 0.0244846 
0.215 0.0224569 
0.21625 0.0203907 
0.2175 0.018289 
0.21875 0.0161548 
0.22 0.0139914 
0.22125 0.0118019 
0.2225 0.00958944 
0.22375 0.00735732 
0.225 0.00510878 
0.22625 0.00284711 
0.2275 0.000575606 
0.22875 -0.00170241 
0.23 -0.0039836 
0.23125 -0.00626462 
0.2325 -0.00854214 
0.23375 -0.0108128 
0.235 -0.0130733 
0.23625 -0.0153202 
0.2375 -0.0175503 
0.23875 -0.0197602 
0.24 -0.0219466 
0.24125 -0.0241064 
0.2425 -0.0262361 
0.24375 -0.0283327 
0.245 -0.030393 
0.24625 -0.0324138 
0.2475 -0.0343919 
0.24875 -0.0363245 
0.25 -0.0382084 
0.25125 -0.0400408 
0.2525 -0.0418187 
0.25375 -0.0435393 
0.255 -0.0451998 
0.25625 -0.0467975 
0.2575 -0.0483299 
0.25875 -0.0497943 
0.26 -0.0511884 
0.26125 -0.0525096 
0.2625 -0.0537556 
0.26375 -0.0549244 
0.265 -0.0560136 
0.26625 -0.0570214 
0.2675 -0.0579456 
0.26875 -0.0587846 
0.27 -0.0595366 
0.27125 -0.0601999 
0.2725 -0.060773 
0.27375 -0.0612545 
0.275 -0.0616431 
0.27625 -0.0619376 
0.2775 -0.0621369 
0.27875 -0.0622402 
0.28 -0.0622466 
0.28125 -0.0621553 
0.2825 -0.0619659 
0.28375 -0.0616778 
0.285 -0.0612909 
0.28625 -0.0608048 
0.2875 -0.0602196 
0.28875 -0.0595354 
0.29 -0.0587524 
0.29125 -0.0578709 
0.2925 -0.0568915 
0.29375 -0.0558148 
0.295 -0.0546417 
0.29625 -0.053373 
0.2975 -0.0520099 
0.29875 -0.0505536 
0.3 -0.0490054 
0.30125 -0.0473668 
0.3025 -0.0456396 
0.30375 -0.0438254 
0.305 -0.0419263 
0.30625 -0.0399444 
0.3075 -0.0378819 
0.30875 -0.0357411 
0.31 -0.0335247 
0.31125 -0.0312351 
0.3125 -0.0288754 
0.31375 -0.0264483 
0.315 -0.023957 
0.31625 -0.0214047 
0.3175 -0.0187948 
0.31875 -0.0161306 
0.32 -0.0134159 
0.32125 -0.0106544 
0.3225 -0.00784996 
0.32375 -0.00500654 
0.325 -0.00212827 
0.32625 0.000780628 
0.3275 0.0037158 
0.32875 0.0066728 
0.33 0.00964707 
0.33125 0.0126339 
0.3325 0.0156287 
0.33375 0.0186264 
0.335 0.0216221 
0.33625 0.0246108 
0.3375 0.0275874 
0.33875 0.0305468 
0.34 0.0334835 
0.34125 0.0363924 
0.3425 0.039268 
0.34375 0.0421048 
0.345 0.0448975 
0.34625 0.0476404 
0.3475 0.050328 
0.34875 0.0529547 
0.35 0.0555149 
0.35125 0.058003 
0.3525 0.0604133 
0.35375 0.0627402 
0.355 0.064978 
0.35625 0.0671213 
0.3575 0.0691644 
0.35875 0.0711018 
0.36 0.0729279 
0.36125 0.0746374 
0.3625 0.0762249 
0.36375 0.077685 
0.365 0.0790126 
0.36625 0.0802025 
0.3675 0.0812498 
0.36875 0.0821495 
0.37 0.0828968 
0.37125 0.0834872 
0.3725 0.0839161 
0.37375 0.0841792 
0.375 0.0842724 
0.37625 0.0841917 
0.3775 0.0839335 
0.37875 0.0834941 
0.38 0.0828702 
0.38125 0.0820588 
0.3825 0.081057 
0.38375 0.0798624 
0.385 0.0784727 
0.38625 0.0768858 
0.3875 0.0751003 
0.38875 0.0731148 
0.39 0.0709283 
0.39125 0.0685402 
0.3925 0.0659504 
0.39375 0.063159 
0.395 0.0601667 
0.39625 0.0569745 
0.3975 0.0535838 
0.39875 0.0499967 
0.4 0.0462156 
0.40125 0.0422435 
0.4025 0.0380839 
0.40375 0.0337408 
0.405 0.0292188 
0.40625 0.0245232 
0.4075 0.0196597 
0.40875 0.0146347 
0.41 0.00945546 
0.41125 0.00412964 
0.4125 -0.00133427 
0.41375 -0.00692709 
0.415 -0.0126389 
0.41625 -0.0184589 
0.4175 -0.0243758 
0.41875 -0.0303771 
0.42 -0.0364498 
0.42125 -0.0425799 
0.4225 -0.0487523 
0.42375 -0.0549514 
0.425 -0.0611604 
0.42625 -0.0673615 
0.4275 -0.073536 
0.42875 -0.0796643 
0.43 -0.0857254 
0.43125 -0.0916975 
0.4325 -0.0975576 
0.43375 -0.103282 
0.435 -0.108844 
0.43625 -0.114219 
0.4375 -0.119378 
0.43875 -0.124293 
0.44 -0.128933 
0.44125 -0.133267 
0.4425 -0.137261 
