# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_2> 
0 0 
0.00125 0.0544376 
0.0025 0.104662 
0.00375 0.150853 
0.005 0.193187 
0.00625 0.231835 
0.0075 0.266961 
0.00875 0.298727 
0.01 0.327289 
0.01125 0.352799 
0.0125 0.375404 
0.01375 0.395248 
0.015 0.412468 
0.01625 0.427199 
0.0175 0.439571 
0.01875 0.449711 
0.02 0.457741 
0.02125 0.463778 
0.0225 0.467938 
0.02375 0.470331 
0.025 0.471064 
0.02625 0.470241 
0.0275 0.467961 
0.02875 0.464321 
0.03 0.459414 
0.03125 0.45333 
0.0325 0.446156 
0.03375 0.437974 
0.035 0.428865 
0.03625 0.418907 
0.0375 0.408174 
0.03875 0.396737 
0.04 0.384665 
0.04125 0.372024 
0.0425 0.358877 
0.04375 0.345283 
0.045 0.331303 
0.04625 0.31699 
0.0475 0.302398 
0.04875 0.287577 
0.05 0.272577 
0.05125 0.257441 
0.0525 0.242216 
0.05375 0.226941 
0.055 0.211658 
0.05625 0.196402 
0.0575 0.18121 
0.05875 0.166116 
0.06 0.15115 
0.06125 0.136343 
0.0625 0.121722 
0.06375 0.107315 
0.065 0.0931458 
0.06625 0.0792371 
0.0675 0.0656104 
0.06875 0.0522857 
0.07 0.0392814 
0.07125 0.0266144 
0.0725 0.0143001 
0.07375 0.00235282 
0.075 -0.00921469 
0.07625 -0.0203908 
0.0775 -0.0311652 
0.07875 -0.0415288 
0.08 -0.0514734 
0.08125 -0.0609923 
0.0825 -0.0700795 
0.08375 -0.0787304 
0.085 -0.086941 
0.08625 -0.0947085 
0.0875 -0.102031 
0.08875 -0.108907 
0.09 -0.115337 
0.09125 -0.121322 
0.0925 -0.126862 
0.09375 -0.131959 
0.095 -0.136618 
0.09625 -0.14084 
0.0975 -0.144631 
0.09875 -0.147994 
0.1 -0.150936 
0.10125 -0.153463 
0.1025 -0.15558 
0.10375 -0.157294 
0.105 -0.158614 
0.10625 -0.159546 
0.1075 -0.1601 
0.10875 -0.160283 
0.11 -0.160105 
0.11125 -0.159575 
0.1125 -0.158703 
0.11375 -0.157499 
0.115 -0.155973 
0.11625 -0.154135 
0.1175 -0.151996 
0.11875 -0.149568 
0.12 -0.14686 
0.12125 -0.143885 
0.1225 -0.140653 
0.12375 -0.137177 
0.125 -0.133468 
0.12625 -0.129537 
0.1275 -0.125396 
0.12875 -0.121058 
0.13 -0.116533 
0.13125 -0.111834 
0.1325 -0.106972 
0.13375 -0.10196 
0.135 -0.0968087 
0.13625 -0.0915304 
0.1375 -0.0861367 
0.13875 -0.080639 
0.14 -0.075049 
0.14125 -0.0693781 
0.1425 -0.0636375 
0.14375 -0.0578384 
0.145 -0.0519918 
0.14625 -0.0461087 
0.1475 -0.0401998 
0.14875 -0.0342756 
0.15 -0.0283466 
0.15125 -0.0224229 
0.1525 -0.0165145 
0.15375 -0.0106312 
0.155 -0.00478275 
0.15625 0.00102163 
0.1575 0.00677277 
0.15875 0.0124617 
