# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_7> 
0 0 
0.00125 -0.00195672 
0.0025 -0.00242012 
0.00375 -0.00148493 
0.005 0.000757139 
0.00625 0.00421732 
0.0075 0.00880977 
0.00875 0.0144515 
0.01 0.0210622 
0.01125 0.0285646 
0.0125 0.0368837 
0.01375 0.0459475 
0.015 0.0556864 
0.01625 0.0660334 
0.0175 0.0769238 
0.01875 0.0882957 
0.02 0.100089 
0.02125 0.112247 
0.0225 0.124713 
0.02375 0.137436 
0.025 0.150364 
0.02625 0.163449 
0.0275 0.176644 
0.02875 0.189905 
0.03 0.203189 
0.03125 0.216456 
0.0325 0.229668 
0.03375 0.242786 
0.035 0.255777 
0.03625 0.268608 
0.0375 0.281246 
0.03875 0.293663 
0.04 0.305829 
0.04125 0.317719 
0.0425 0.329308 
0.04375 0.340573 
0.045 0.35149 
0.04625 0.362041 
0.0475 0.372206 
0.04875 0.381967 
0.05 0.391309 
0.05125 0.400216 
0.0525 0.408674 
0.05375 0.41667 
0.055 0.424195 
0.05625 0.431237 
0.0575 0.437788 
0.05875 0.443839 
0.06 0.449384 
0.06125 0.454417 
0.0625 0.458933 
0.06375 0.462928 
0.065 0.4664 
0.06625 0.469345 
0.0675 0.471764 
0.06875 0.473656 
0.07 0.475022 
0.07125 0.475861 
0.0725 0.476178 
0.07375 0.475974 
0.075 0.475253 
0.07625 0.474019 
0.0775 0.472277 
0.07875 0.470032 
0.08 0.467291 
0.08125 0.464059 
0.0825 0.460345 
0.08375 0.456155 
0.085 0.451498 
0.08625 0.446382 
0.0875 0.440817 
0.08875 0.434811 
0.09 0.428376 
0.09125 0.42152 
0.0925 0.414256 
0.09375 0.406592 
0.095 0.398542 
0.09625 0.390117 
0.0975 0.381328 
0.09875 0.372187 
0.1 0.362708 
0.10125 0.352901 
0.1025 0.342781 
0.10375 0.332361 
0.105 0.321652 
0.10625 0.31067 
0.1075 0.299426 
0.10875 0.287935 
0.11 0.27621 
0.11125 0.264266 
0.1125 0.252114 
0.11375 0.239771 
0.115 0.227249 
0.11625 0.214562 
0.1175 0.201725 
0.11875 0.18875 
0.12 0.175653 
0.12125 0.162446 
0.1225 0.149145 
0.12375 0.135762 
0.125 0.122311 
0.12625 0.108806 
0.1275 0.0952598 
0.12875 0.0816868 
0.13 0.0681 
0.13125 0.0545124 
0.1325 0.0409372 
0.13375 0.0273873 
0.135 0.0138755 
0.13625 0.000414446 
0.1375 -0.0129835 
0.13875 -0.026306 
0.14 -0.0395409 
0.14125 -0.0526765 
0.1425 -0.0657009 
0.14375 -0.0786027 
0.145 -0.0913706 
0.14625 -0.103994 
0.1475 -0.116461 
0.14875 -0.128762 
0.15 -0.140886 
0.15125 -0.152823 
0.1525 -0.164564 
0.15375 -0.176098 
0.155 -0.187416 
0.15625 -0.19851 
0.1575 -0.209371 
0.15875 -0.219989 
0.16 -0.230357 
0.16125 -0.240467 
0.1625 -0.250311 
0.16375 -0.259882 
0.165 -0.269172 
0.16625 -0.278174 
0.1675 -0.286883 
0.16875 -0.295292 
0.17 -0.303395 
0.17125 -0.311186 
0.1725 -0.318661 
0.17375 -0.325813 
0.175 -0.332639 
0.17625 -0.339133 
0.1775 -0.345293 
0.17875 -0.351113 
0.18 -0.356592 
0.18125 -0.361724 
0.1825 -0.366508 
0.18375 -0.370941 
0.185 -0.37502 
0.18625 -0.378745 
0.1875 -0.382112 
0.18875 -0.385121 
0.19 -0.38777 
0.19125 -0.39006 
0.1925 -0.391989 
0.19375 -0.393557 
0.195 -0.394764 
0.19625 -0.395612 
0.1975 -0.3961 
0.19875 -0.396229 
0.2 -0.396002 
0.20125 -0.395419 
0.2025 -0.394482 
0.20375 -0.393194 
0.205 -0.391556 
0.20625 -0.389572 
0.2075 -0.387245 
0.20875 -0.384577 
0.21 -0.381572 
0.21125 -0.378234 
0.2125 -0.374567 
0.21375 -0.370575 
0.215 -0.366263 
0.21625 -0.361634 
0.2175 -0.356695 
0.21875 -0.35145 
0.22 -0.345904 
0.22125 -0.340064 
0.2225 -0.333935 
0.22375 -0.327523 
0.225 -0.320834 
0.22625 -0.313875 
0.2275 -0.306652 
0.22875 -0.299172 
0.23 -0.291443 
0.23125 -0.28347 
0.2325 -0.275262 
0.23375 -0.266827 
0.235 -0.258171 
0.23625 -0.249302 
