# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <phi_8> 
0.735 -0.204535 
0.73625 -0.206144 
0.7375 -0.207436 
0.73875 -0.208416 
0.74 -0.209089 
0.74125 -0.20946 
0.7425 -0.209532 
0.74375 -0.209313 
0.745 -0.208806 
0.74625 -0.208019 
0.7475 -0.206956 
0.74875 -0.205624 
0.75 -0.204029 
0.75125 -0.202178 
0.7525 -0.200077 
0.75375 -0.197733 
0.755 -0.195152 
0.75625 -0.192342 
0.7575 -0.18931 
0.75875 -0.186064 
0.76 -0.18261 
0.76125 -0.178956 
0.7625 -0.17511 
0.76375 -0.17108 
0.765 -0.166873 
0.76625 -0.162498 
0.7675 -0.157962 
0.76875 -0.153274 
0.77 -0.148441 
0.77125 -0.143472 
0.7725 -0.138375 
0.77375 -0.133158 
0.775 -0.12783 
0.77625 -0.1224 
0.7775 -0.116874 
0.77875 -0.111262 
0.78 -0.105573 
0.78125 -0.0998138 
0.7825 -0.0939935 
0.78375 -0.0881205 
0.785 -0.0822029 
0.78625 -0.076249 
0.7875 -0.0702672 
0.78875 -0.0642655 
0.79 -0.0582521 
0.79125 -0.052235 
0.7925 -0.0462222 
0.79375 -0.0402217 
0.795 -0.0342412 
0.79625 -0.0282886 
0.7975 -0.0223713 
0.79875 -0.0164969 
0.8 -0.010673 
0.80125 -0.00490661 
0.8025 0.000794939 
0.80375 0.00642465 
0.805 0.0119756 
0.80625 0.0174411 
0.8075 0.0228145 
0.80875 0.0280894 
0.81 0.0332596 
0.81125 0.0383188 
0.8125 0.0432611 
0.81375 0.0480809 
0.815 0.0527725 
0.81625 0.0573306 
0.8175 0.06175 
0.81875 0.0660257 
0.82 0.0701529 
0.82125 0.0741271 
0.8225 0.0779439 
0.82375 0.0815992 
0.825 0.0850891 
0.82625 0.0884099 
0.8275 0.0915582 
0.82875 0.0945307 
0.83 0.0973246 
0.83125 0.099937 
0.8325 0.102365 
0.83375 0.104608 
0.835 0.106662 
0.83625 0.108526 
0.8375 0.110199 
0.83875 0.11168 
0.84 0.112967 
0.84125 0.11406 
0.8425 0.114958 
0.84375 0.115661 
0.845 0.11617 
0.84625 0.116485 
0.8475 0.116606 
0.84875 0.116534 
0.85 0.11627 
0.85125 0.115816 
0.8525 0.115174 
0.85375 0.114346 
0.855 0.113333 
0.85625 0.112138 
0.8575 0.110765 
0.85875 0.109216 
0.86 0.107494 
0.86125 0.105602 
0.8625 0.103546 
0.86375 0.101329 
0.865 0.098954 
0.86625 0.0964271 
0.8675 0.0937526 
0.86875 0.0909355 
0.87 0.0879811 
0.87125 0.0848948 
0.8725 0.0816824 
0.87375 0.0783498 
0.875 0.0749032 
0.87625 0.0713488 
0.8775 0.0676932 
0.87875 0.0639432 
0.88 0.0601056 
0.88125 0.0561876 
0.8825 0.0521965 
0.88375 0.0481396 
0.885 0.0440246 
0.88625 0.0398592 
0.8875 0.0356513 
0.88875 0.0314089 
0.89 0.02714 
0.89125 0.0228529 
0.8925 0.018556 
0.89375 0.0142576 
0.895 0.00996623 
0.89625 0.00569039 
0.8975 0.0014387 
0.89875 -0.00278023 
0.9 -0.00695775 
0.90125 -0.0110852 
0.9025 -0.0151539 
0.90375 -0.0191552 
0.905 -0.0230806 
0.90625 -0.0269214 
0.9075 -0.0306691 
0.90875 -0.0343154 
0.91 -0.037852 
0.91125 -0.0412705 
0.9125 -0.0445629 
0.91375 -0.0477214 
0.915 -0.0507381 
0.91625 -0.0536054 
0.9175 -0.056316 
0.91875 -0.0588627 
0.92 -0.0612387 
0.92125 -0.0634371 
0.9225 -0.0654518 
0.92375 -0.0672766 
0.925 -0.0689058 
0.92625 -0.070334 
0.9275 -0.0715563 
0.92875 -0.072568 
0.93 -0.073365 
0.93125 -0.0739435 
0.9325 -0.0743002 
0.93375 -0.0744325 
0.935 -0.074338 
0.93625 -0.0740151 
0.9375 -0.0734626 
0.93875 -0.0726801 
0.94 -0.0716676 
0.94125 -0.070426 
0.9425 -0.0689568 
0.94375 -0.0672621 
0.945 -0.0653449 
0.94625 -0.0632089 
0.9475 -0.0608587 
0.94875 -0.0582997 
0.95 -0.0555382 
0.95125 -0.0525813 
0.9525 -0.0494372 
0.95375 -0.046115 
0.955 -0.0426248 
0.95625 -0.0389779 
0.9575 -0.0351865 
0.95875 -0.0312639 
0.96 -0.0272248 
0.96125 -0.023085 
0.9625 -0.0188613 
0.96375 -0.0145722 
0.965 -0.0102372 
0.96625 -0.00587718 
0.9675 -0.00151459 
0.96875 0.00282679 
0.97 0.00712169 
0.97125 0.0113433 
0.9725 0.0154632 
0.97375 0.0194515 
0.975 0.0232765 
0.97625 0.0269047 
0.9775 0.0303012 
0.97875 0.033429 
0.98 0.0362494 
0.98125 0.0387216 
0.9825 0.0408031 
0.98375 0.0424493 
0.985 0.0436136 
0.98625 0.0442472 
0.9875 0.0442993 
0.98875 0.0437167 
0.99 0.0424442 
0.99125 0.0404242 
0.9925 0.0375965 
0.99375 0.0338989 
0.995 0.0292663 
0.99625 0.0236315 
0.9975 0.0169244 
0.99875 0.00907235 
1 0 


