# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_10> 
0 0 
0.00125 -0.314501 
0.0025 -0.605357 
0.00375 -0.873531 
0.005 -1.11996 
0.00625 -1.34556 
0.0075 -1.55123 
0.00875 -1.73781 
0.01 -1.90616 
0.01125 -2.0571 
0.0125 -2.19142 
0.01375 -2.3099 
0.015 -2.41328 
0.01625 -2.5023 
0.0175 -2.57766 
0.01875 -2.64006 
0.02 -2.69016 
0.02125 -2.72861 
0.0225 -2.75605 
0.02375 -2.77307 
0.025 -2.78026 
0.02625 -2.77821 
0.0275 -2.76747 
0.02875 -2.74856 
0.03 -2.72202 
0.03125 -2.68834 
0.0325 -2.648 
0.03375 -2.60147 
0.035 -2.54921 
0.03625 -2.49166 
0.0375 -2.42922 
0.03875 -2.36232 
0.04 -2.29134 
0.04125 -2.21666 
0.0425 -2.13863 
0.04375 -2.05761 
0.045 -1.97394 
0.04625 -1.88793 
0.0475 -1.7999 
0.04875 -1.71014 
0.05 -1.61893 
0.05125 -1.52655 
0.0525 -1.43325 
0.05375 -1.33929 
0.055 -1.2449 
0.05625 -1.15031 
0.0575 -1.05573 
0.05875 -0.961369 
0.06 -0.86742 
0.06125 -0.774067 
0.0625 -0.681487 
0.06375 -0.589844 
0.065 -0.499295 
0.06625 -0.409988 
0.0675 -0.32206 
0.06875 -0.235642 
0.07 -0.150856 
0.07125 -0.0678156 
0.0725 0.0133733 
0.07375 0.0926122 
0.075 0.16981 
0.07625 0.244883 
0.0775 0.317755 
0.07875 0.388354 
0.08 0.456618 
0.08125 0.522489 
0.0825 0.585916 
0.08375 0.646854 
0.085 0.705264 
0.08625 0.76111 
0.0875 0.814366 
0.08875 0.865007 
0.09 0.913015 
0.09125 0.958376 
0.0925 1.00108 
0.09375 1.04113 
0.095 1.07852 
0.09625 1.11325 
0.0975 1.14533 
0.09875 1.17478 
0.1 1.2016 
0.10125 1.22583 
0.1025 1.24748 
0.10375 1.26657 
0.105 1.28314 
0.10625 1.29721 
0.1075 1.30883 
0.10875 1.31802 
0.11 1.32484 
0.11125 1.32931 
0.1125 1.33149 
0.11375 1.33141 
0.115 1.32914 
0.11625 1.32471 
0.1175 1.31818 
0.11875 1.30961 
0.12 1.29905 
0.12125 1.28655 
0.1225 1.27217 
0.12375 1.25598 
0.125 1.23803 
0.12625 1.21838 
0.1275 1.19709 
0.12875 1.17424 
0.13 1.14987 
0.13125 1.12406 
0.1325 1.09687 
0.13375 1.06836 
0.135 1.0386 
