# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_5> 
0 0 
0.00125 0.000173898 
0.0025 -0.000173717 
0.00375 -0.00102268 
0.005 -0.00235313 
0.00625 -0.00414551 
0.0075 -0.00638057 
0.00875 -0.00903934 
0.01 -0.0121032 
0.01125 -0.0155537 
0.0125 -0.0193729 
0.01375 -0.023543 
0.015 -0.0280465 
0.01625 -0.0328663 
0.0175 -0.0379855 
0.01875 -0.0433875 
0.02 -0.0490561 
0.02125 -0.0549752 
0.0225 -0.0611291 
0.02375 -0.0675025 
0.025 -0.0740802 
0.02625 -0.0808473 
0.0275 -0.0877894 
0.02875 -0.0948921 
0.03 -0.102142 
0.03125 -0.109524 
0.0325 -0.117026 
0.03375 -0.124634 
0.035 -0.132336 
0.03625 -0.140119 
0.0375 -0.147971 
0.03875 -0.155879 
0.04 -0.163832 
0.04125 -0.171819 
0.0425 -0.179827 
0.04375 -0.187847 
0.045 -0.195867 
0.04625 -0.203878 
0.0475 -0.211868 
0.04875 -0.219829 
0.05 -0.22775 
0.05125 -0.235621 
0.0525 -0.243435 
0.05375 -0.251182 
0.055 -0.258853 
0.05625 -0.26644 
0.0575 -0.273935 
0.05875 -0.28133 
0.06 -0.288617 
0.06125 -0.29579 
0.0625 -0.30284 
0.06375 -0.309761 
0.065 -0.316546 
0.06625 -0.323189 
0.0675 -0.329684 
0.06875 -0.336025 
0.07 -0.342205 
0.07125 -0.34822 
0.0725 -0.354064 
0.07375 -0.359731 
0.075 -0.365219 
0.07625 -0.37052 
0.0775 -0.375632 
0.07875 -0.380549 
0.08 -0.385269 
0.08125 -0.389787 
0.0825 -0.394099 
0.08375 -0.398203 
0.085 -0.402094 
0.08625 -0.405771 
0.0875 -0.40923 
0.08875 -0.412469 
0.09 -0.415485 
0.09125 -0.418277 
0.0925 -0.420841 
0.09375 -0.423177 
0.095 -0.425283 
0.09625 -0.427158 
0.0975 -0.428799 
0.09875 -0.430206 
0.1 -0.431379 
0.10125 -0.432316 
0.1025 -0.433016 
0.10375 -0.43348 
0.105 -0.433708 
0.10625 -0.433698 
0.1075 -0.433452 
0.10875 -0.432969 
0.11 -0.432249 
0.11125 -0.431295 
0.1125 -0.430105 
0.11375 -0.428682 
0.115 -0.427025 
0.11625 -0.425137 
0.1175 -0.423018 
0.11875 -0.420669 
0.12 -0.418094 
0.12125 -0.415292 
0.1225 -0.412266 
0.12375 -0.409018 
0.125 -0.405551 
0.12625 -0.401865 
0.1275 -0.397963 
0.12875 -0.393849 
0.13 -0.389524 
0.13125 -0.384991 
0.1325 -0.380253 
0.13375 -0.375313 
0.135 -0.370174 
0.13625 -0.364838 
0.1375 -0.35931 
0.13875 -0.353592 
0.14 -0.347687 
0.14125 -0.3416 
0.1425 -0.335333 
0.14375 -0.328891 
0.145 -0.322277 
0.14625 -0.315495 
0.1475 -0.308549 
0.14875 -0.301442 
0.15 -0.29418 
0.15125 -0.286765 
0.1525 -0.279203 
0.15375 -0.271497 
0.155 -0.263651 
0.15625 -0.255671 
0.1575 -0.24756 
