# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_6> 
0 0 
0.00125 0.00100416 
0.0025 0.00102454 
0.00375 0.000113702 
0.005 -0.00167719 
0.00625 -0.00429833 
0.0075 -0.00770124 
0.00875 -0.0118387 
0.01 -0.016665 
0.01125 -0.0221354 
0.0125 -0.0282066 
0.01375 -0.0348366 
0.015 -0.0419843 
0.01625 -0.0496103 
0.0175 -0.0576758 
0.01875 -0.0661437 
0.02 -0.0749777 
0.02125 -0.0841426 
0.0225 -0.0936046 
0.02375 -0.103331 
0.025 -0.113289 
0.02625 -0.123449 
0.0275 -0.13378 
0.02875 -0.144255 
0.03 -0.154844 
0.03125 -0.165523 
0.0325 -0.176263 
0.03375 -0.187042 
0.035 -0.197834 
0.03625 -0.208617 
0.0375 -0.219368 
0.03875 -0.230067 
0.04 -0.240692 
0.04125 -0.251225 
0.0425 -0.261646 
0.04375 -0.271938 
0.045 -0.282083 
0.04625 -0.292066 
0.0475 -0.301869 
0.04875 -0.31148 
0.05 -0.320882 
0.05125 -0.330064 
0.0525 -0.339012 
0.05375 -0.347715 
0.055 -0.35616 
0.05625 -0.364338 
0.0575 -0.372238 
0.05875 -0.37985 
0.06 -0.387167 
0.06125 -0.39418 
0.0625 -0.400881 
0.06375 -0.407264 
0.065 -0.413321 
0.06625 -0.419047 
0.0675 -0.424437 
0.06875 -0.429486 
0.07 -0.434189 
0.07125 -0.438542 
0.0725 -0.442543 
0.07375 -0.446189 
0.075 -0.449476 
0.07625 -0.452404 
0.0775 -0.45497 
0.07875 -0.457173 
0.08 -0.459014 
0.08125 -0.460491 
0.0825 -0.461604 
0.08375 -0.462355 
0.085 -0.462744 
0.08625 -0.462772 
0.0875 -0.462442 
0.08875 -0.461754 
0.09 -0.460711 
0.09125 -0.459316 
0.0925 -0.457571 
0.09375 -0.455481 
0.095 -0.453047 
0.09625 -0.450275 
0.0975 -0.447167 
0.09875 -0.443729 
0.1 -0.439964 
0.10125 -0.435878 
0.1025 -0.431476 
0.10375 -0.426762 
0.105 -0.421742 
0.10625 -0.416422 
0.1075 -0.410808 
0.10875 -0.404905 
0.11 -0.39872 
0.11125 -0.392259 
0.1125 -0.385529 
0.11375 -0.378536 
0.115 -0.371287 
0.11625 -0.363789 
0.1175 -0.356049 
0.11875 -0.348074 
0.12 -0.339872 
0.12125 -0.33145 
0.1225 -0.322816 
0.12375 -0.313976 
0.125 -0.304939 
0.12625 -0.295713 
0.1275 -0.286305 
0.12875 -0.276724 
0.13 -0.266976 
0.13125 -0.257071 
0.1325 -0.247017 
0.13375 -0.23682 
0.135 -0.22649 
0.13625 -0.216035 
0.1375 -0.205463 
0.13875 -0.194781 
0.14 -0.183999 
0.14125 -0.173125 
0.1425 -0.162166 
0.14375 -0.151131 
0.145 -0.140028 
0.14625 -0.128865 
0.1475 -0.11765 
0.14875 -0.106392 
0.15 -0.095098 
0.15125 -0.0837769 
0.1525 -0.0724363 
0.15375 -0.0610843 
0.155 -0.0497287 
0.15625 -0.0383773 
0.1575 -0.027038 
0.15875 -0.0157185 
0.16 -0.00442651 
0.16125 0.00683049 
0.1625 0.0180449 
0.16375 0.0292094 
0.165 0.0403165 
0.16625 0.051359 
0.1675 0.0623297 
0.16875 0.0732216 
0.17 0.0840276 
0.17125 0.0947408 
0.1725 0.105355 
0.17375 0.115862 
0.175 0.126257 
0.17625 0.136532 
0.1775 0.146682 
0.17875 0.1567 
0.18 0.166581 
0.18125 0.176317 
0.1825 0.185904 
0.18375 0.195335 
0.185 0.204605 
0.18625 0.213708 
0.1875 0.222639 
0.18875 0.231394 
0.19 0.239966 
0.19125 0.248351 
0.1925 0.256544 
0.19375 0.26454 
0.195 0.272336 
0.19625 0.279925 
0.1975 0.287306 
0.19875 0.294472 
0.2 0.301421 
0.20125 0.308148 
0.2025 0.31465 
0.20375 0.320924 
0.205 0.326966 
0.20625 0.332773 
0.2075 0.338342 
0.20875 0.34367 
0.21 0.348754 
0.21125 0.353592 
0.2125 0.358182 
0.21375 0.362521 
0.215 0.366607 
0.21625 0.370439 
0.2175 0.374014 
0.21875 0.377331 
0.22 0.380389 
0.22125 0.383186 
0.2225 0.385721 
0.22375 0.387993 
0.225 0.390001 
0.22625 0.391745 
0.2275 0.393225 
0.22875 0.394439 
0.23 0.395388 
0.23125 0.396072 
0.2325 0.39649 
0.23375 0.396644 
0.235 0.396533 
0.23625 0.396159 
0.2375 0.395521 
0.23875 0.394621 
0.24 0.39346 
0.24125 0.392039 
0.2425 0.390359 
0.24375 0.388423 
0.245 0.386231 
0.24625 0.383785 
0.2475 0.381087 
0.24875 0.37814 
0.25 0.374946 
0.25125 0.371506 
0.2525 0.367824 
0.25375 0.363902 
0.255 0.359742 
0.25625 0.355349 
0.2575 0.350724 
0.25875 0.345871 
0.26 0.340793 
0.26125 0.335494 
0.2625 0.329976 
0.26375 0.324245 
0.265 0.318304 
0.26625 0.312155 
0.2675 0.305805 
0.26875 0.299256 
0.27 0.292512 
0.27125 0.285579 
0.2725 0.278461 
0.27375 0.271162 
0.275 0.263687 
0.27625 0.256041 
0.2775 0.248228 
0.27875 0.240254 
0.28 0.232123 
0.28125 0.223841 
0.2825 0.215413 
0.28375 0.206844 
0.285 0.19814 
0.28625 0.189307 
0.2875 0.180349 
0.28875 0.171272 
0.29 0.162083 
0.29125 0.152786 
0.2925 0.143389 
0.29375 0.133896 
0.295 0.124313 
0.29625 0.114647 
0.2975 0.104905 
0.29875 0.0950906 
0.3 0.0852117 
0.30125 0.0752742 
0.3025 0.0652843 
0.30375 0.0552484 
0.305 0.0451728 
0.30625 0.0350639 
0.3075 0.0249282 
0.30875 0.014772 
0.31 0.00460194 
0.31125 -0.00557556 
0.3125 -0.015754 
0.31375 -0.0259268 
0.315 -0.0360874 
0.31625 -0.0462293 
0.3175 -0.056346 
0.31875 -0.0664308 
0.32 -0.0764772 
0.32125 -0.0864787 
0.3225 -0.0964287 
0.32375 -0.106321 
0.325 -0.116148 
0.32625 -0.125905 
0.3275 -0.135583 
0.32875 -0.145178 
0.33 -0.154683 
0.33125 -0.164091 
0.3325 -0.173395 
0.33375 -0.182591 
0.335 -0.19167 
0.33625 -0.200628 
0.3375 -0.209457 
0.33875 -0.218153 
0.34 -0.226708 
0.34125 -0.235116 
0.3425 -0.243373 
0.34375 -0.251471 
0.345 -0.259406 
0.34625 -0.26717 
0.3475 -0.27476 
0.34875 -0.282169 
0.35 -0.289391 
0.35125 -0.296422 
0.3525 -0.303256 
0.35375 -0.309887 
0.355 -0.316312 
0.35625 -0.322524 
0.3575 -0.328518 
0.35875 -0.334291 
0.36 -0.339838 
0.36125 -0.345153 
0.3625 -0.350232 
0.36375 -0.355072 
0.365 -0.359667 
0.36625 -0.364015 
0.3675 -0.368111 
0.36875 -0.37195 
0.37 -0.375531 
0.37125 -0.378848 
0.3725 -0.3819 
0.37375 -0.384682 
0.375 -0.387192 
0.37625 -0.389427 
0.3775 -0.391383 
0.37875 -0.39306 
0.38 -0.394454 
0.38125 -0.395563 
0.3825 -0.396385 
0.38375 -0.396918 
0.385 -0.397161 
0.38625 -0.397112 
0.3875 -0.39677 
0.38875 -0.396134 
0.39 -0.395204 
0.39125 -0.393977 
0.3925 -0.392455 
0.39375 -0.390636 
0.395 -0.388521 
0.39625 -0.38611 
0.3975 -0.383404 
