# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_sqL_4> 
0 0 
0.00125 7.96062e-06 
0.0025 1.48874e-05 
0.00375 2.12895e-05 
0.005 2.76531e-05 
0.00625 3.44414e-05 
0.0075 4.20961e-05 
0.00875 5.10371e-05 
0.01 6.16631e-05 
0.01125 7.43526e-05 
0.0125 8.94639e-05 
0.01375 0.000107336 
0.015 0.000128288 
0.01625 0.000152621 
0.0175 0.000180619 
0.01875 0.000212547 
0.02 0.000248653 
0.02125 0.000289167 
0.0225 0.000334306 
0.02375 0.000384269 
0.025 0.000439239 
0.02625 0.000499385 
0.0275 0.000564861 
0.02875 0.000635808 
0.03 0.000712351 
0.03125 0.000794603 
0.0325 0.000882664 
0.03375 0.000976622 
0.035 0.00107655 
0.03625 0.00118252 
0.0375 0.00129457 
0.03875 0.00141275 
0.04 0.00153708 
0.04125 0.0016676 
0.0425 0.0018043 
0.04375 0.00194719 
0.045 0.00209625 
0.04625 0.00225148 
0.0475 0.00241284 
0.04875 0.0025803 
0.05 0.00275381 
0.05125 0.00293333 
0.0525 0.00311879 
0.05375 0.00331013 
0.055 0.00350728 
0.05625 0.00371016 
0.0575 0.00391869 
0.05875 0.00413277 
0.06 0.00435231 
0.06125 0.0045772 
0.0625 0.00480735 
0.06375 0.00504263 
0.065 0.00528294 
0.06625 0.00552814 
0.0675 0.00577813 
0.06875 0.00603276 
0.07 0.00629191 
0.07125 0.00655544 
0.0725 0.00682322 
0.07375 0.0070951 
0.075 0.00737093 
0.07625 0.00765058 
0.0775 0.00793389 
0.07875 0.00822071 
0.08 0.00851089 
0.08125 0.00880428 
0.0825 0.00910072 
0.08375 0.00940005 
0.085 0.00970212 
0.08625 0.0100068 
0.0875 0.0103138 
0.08875 0.0106231 
0.09 0.0109346 
0.09125 0.0112479 
0.0925 0.011563 
0.09375 0.0118798 
0.095 0.012198 
0.09625 0.0125175 
0.0975 0.0128381 
0.09875 0.0131597 
0.1 0.0134821 
0.10125 0.0138052 
0.1025 0.0141288 
0.10375 0.0144527 
0.105 0.0147769 
0.10625 0.0151011 
0.1075 0.0154252 
0.10875 0.015749 
0.11 0.0160724 
0.11125 0.0163953 
0.1125 0.0167175 
0.11375 0.0170389 
0.115 0.0173593 
0.11625 0.0176786 
0.1175 0.0179967 
0.11875 0.0183134 
0.12 0.0186286 
0.12125 0.0189422 
0.1225 0.019254 
0.12375 0.019564 
0.125 0.019872 
0.12625 0.0201778 
0.1275 0.0204815 
0.12875 0.0207828 
0.13 0.0210817 
0.13125 0.0213781 
0.1325 0.0216718 
0.13375 0.0219628 
0.135 0.022251 
0.13625 0.0225362 
0.1375 0.0228185 
0.13875 0.0230976 
0.14 0.0233736 
0.14125 0.0236463 
0.1425 0.0239157 
0.14375 0.0241817 
0.145 0.0244443 
0.14625 0.0247033 
0.1475 0.0249587 
0.14875 0.0252105 
0.15 0.0254585 
0.15125 0.0257029 
0.1525 0.0259434 
0.15375 0.0261801 
0.155 0.0264129 
0.15625 0.0266417 
0.1575 0.0268667 
0.15875 0.0270876 
0.16 0.0273046 
0.16125 0.0275175 
0.1625 0.0277263 
0.16375 0.0279311 
0.165 0.0281319 
0.16625 0.0283285 
0.1675 0.028521 
0.16875 0.0287095 
0.17 0.0288938 
0.17125 0.0290741 
0.1725 0.0292502 
0.17375 0.0294223 
0.175 0.0295903 
0.17625 0.0297543 
0.1775 0.0299143 
0.17875 0.0300702 
0.18 0.0302222 
0.18125 0.0303702 
0.1825 0.0305143 
0.18375 0.0306545 
0.185 0.0307909 
0.18625 0.0309234 
0.1875 0.0310522 
0.18875 0.0311773 
0.19 0.0312987 
0.19125 0.0314164 
0.1925 0.0315306 
0.19375 0.0316413 
0.195 0.0317485 
0.19625 0.0318524 
0.1975 0.0319528 
0.19875 0.0320501 
0.2 0.0321441 
0.20125 0.0322349 
0.2025 0.0323227 
0.20375 0.0324075 
0.205 0.0324894 
0.20625 0.0325684 
0.2075 0.0326447 
0.20875 0.0327182 
0.21 0.0327892 
0.21125 0.0328576 
0.2125 0.0329236 
0.21375 0.0329872 
0.215 0.0330485 
0.21625 0.0331077 
0.2175 0.0331647 
0.21875 0.0332198 
0.22 0.0332729 
0.22125 0.0333242 
0.2225 0.0333738 
0.22375 0.0334217 
0.225 0.0334681 
0.22625 0.033513 
0.2275 0.0335565 
0.22875 0.0335988 
0.23 0.0336399 
0.23125 0.03368 
0.2325 0.033719 
0.23375 0.0337572 
0.235 0.0337946 
0.23625 0.0338312 
0.2375 0.0338673 
0.23875 0.0339029 
0.24 0.0339381 
0.24125 0.033973 
0.2425 0.0340076 
0.24375 0.0340421 
0.245 0.0340766 
0.24625 0.0341111 
0.2475 0.0341458 
0.24875 0.0341807 
0.25 0.034216 
0.25125 0.0342517 
0.2525 0.0342878 
0.25375 0.0343246 
0.255 0.034362 
0.25625 0.0344002 
0.2575 0.0344392 
0.25875 0.0344792 
