# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_8> 
0 0 
0.00125 -0.00517384 
0.0025 -0.00516416 
0.00375 -0.000333445 
0.005 0.00896852 
0.00625 0.0224044 
0.0075 0.0396489 
0.00875 0.0603888 
0.01 0.0843224 
0.01125 0.11116 
0.0125 0.140621 
0.01375 0.172439 
0.015 0.206356 
0.01625 0.242125 
0.0175 0.279509 
0.01875 0.318281 
0.02 0.358224 
0.02125 0.399131 
0.0225 0.440803 
0.02375 0.483051 
0.025 0.525696 
0.02625 0.568564 
0.0275 0.611494 
0.02875 0.65433 
0.03 0.696926 
0.03125 0.739141 
0.0325 0.780845 
0.03375 0.821914 
0.035 0.862231 
0.03625 0.901686 
0.0375 0.940175 
0.03875 0.977604 
0.04 1.01388 
0.04125 1.04893 
0.0425 1.08266 
0.04375 1.11501 
0.045 1.1459 
0.04625 1.1753 
0.0475 1.20312 
0.04875 1.22934 
0.05 1.2539 
0.05125 1.27676 
0.0525 1.29789 
0.05375 1.31726 
0.055 1.33484 
0.05625 1.35062 
0.0575 1.36457 
0.05875 1.37669 
0.06 1.38696 
0.06125 1.39538 
0.0625 1.40194 
0.06375 1.40666 
0.065 1.40953 
0.06625 1.41056 
0.0675 1.40977 
0.06875 1.40716 
0.07 1.40276 
0.07125 1.39659 
0.0725 1.38866 
0.07375 1.37901 
0.075 1.36765 
0.07625 1.35463 
0.0775 1.33997 
0.07875 1.3237 
0.08 1.30586 
0.08125 1.28649 
0.0825 1.26563 
0.08375 1.24331 
0.085 1.21958 
0.08625 1.19448 
0.0875 1.16806 
0.08875 1.14037 
0.09 1.11144 
0.09125 1.08133 
0.0925 1.05009 
0.09375 1.01777 
0.095 0.98441 
0.09625 0.950071 
0.0975 0.914803 
0.09875 0.878657 
0.1 0.841686 
0.10125 0.803944 
0.1025 0.765485 
0.10375 0.726361 
0.105 0.686626 
0.10625 0.646336 
0.1075 0.605542 
0.10875 0.564301 
0.11 0.522664 
0.11125 0.480687 
0.1125 0.438422 
0.11375 0.395922 
0.115 0.353241 
0.11625 0.310432 
0.1175 0.267545 
0.11875 0.224632 
0.12 0.181746 
0.12125 0.138935 
