# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_9> 
0 0 
0.00125 0.0395197 
0.0025 0.080025 
0.00375 0.121329 
0.005 0.163255 
0.00625 0.205633 
0.0075 0.248301 
0.00875 0.291105 
0.01 0.333901 
0.01125 0.376548 
0.0125 0.418918 
0.01375 0.460884 
0.015 0.502331 
0.01625 0.543147 
0.0175 0.58323 
0.01875 0.622481 
0.02 0.66081 
0.02125 0.698131 
0.0225 0.734366 
0.02375 0.76944 
0.025 0.803285 
0.02625 0.83584 
0.0275 0.867046 
0.02875 0.896851 
0.03 0.925209 
0.03125 0.952074 
0.0325 0.977411 
0.03375 1.00119 
0.035 1.02337 
0.03625 1.04393 
0.0375 1.06286 
0.03875 1.08013 
0.04 1.09573 
0.04125 1.10965 
0.0425 1.12189 
0.04375 1.13243 
0.045 1.14129 
0.04625 1.14847 
0.0475 1.15396 
0.04875 1.15778 
0.05 1.15995 
0.05125 1.16047 
0.0525 1.15936 
0.05375 1.15665 
0.055 1.15235 
0.05625 1.14649 
0.0575 1.13909 
0.05875 1.13018 
0.06 1.11979 
0.06125 1.10796 
0.0625 1.0947 
0.06375 1.08007 
0.065 1.0641 
0.06625 1.04681 
0.0675 1.02826 
0.06875 1.00848 
0.07 0.987516 
0.07125 0.965404 
0.0725 0.942189 
0.07375 0.917916 
0.075 0.892628 
0.07625 0.866373 
0.0775 0.839194 
0.07875 0.811139 
0.08 0.782255 
0.08125 0.752589 
0.0825 0.722189 
0.08375 0.691103 
0.085 0.659378 
0.08625 0.627065 
0.0875 0.59421 
0.08875 0.560862 
0.09 0.527071 
0.09125 0.492883 
0.0925 0.458347 
0.09375 0.423512 
0.095 0.388425 
0.09625 0.353134 
0.0975 0.317685 
0.09875 0.282125 
0.1 0.246501 
0.10125 0.210858 
0.1025 0.175242 
0.10375 0.139696 
0.105 0.104266 
0.10625 0.0689949 
0.1075 0.0339247 
0.10875 -0.00090206 
0.11 -0.0354443 
0.11125 -0.0696616 
0.1125 -0.103514 
0.11375 -0.136963 
0.115 -0.169971 
0.11625 -0.202501 
0.1175 -0.234516 
0.11875 -0.265982 
0.12 -0.296864 
0.12125 -0.32713 
0.1225 -0.356747 
0.12375 -0.385684 
0.125 -0.413911 
0.12625 -0.441399 
0.1275 -0.46812 
0.12875 -0.494049 
0.13 -0.519158 
0.13125 -0.543424 
0.1325 -0.566823 
0.13375 -0.589333 
0.135 -0.610933 
0.13625 -0.631604 
0.1375 -0.651326 
0.13875 -0.670082 
0.14 -0.687856 
0.14125 -0.704632 
0.1425 -0.720398 
0.14375 -0.73514 
0.145 -0.748846 
0.14625 -0.761507 
0.1475 -0.773113 
0.14875 -0.783656 
0.15 -0.79313 
0.15125 -0.801529 
0.1525 -0.808849 
0.15375 -0.815086 
0.155 -0.82024 
0.15625 -0.824308 
0.1575 -0.827291 
0.15875 -0.82919 
0.16 -0.830009 
0.16125 -0.829751 
0.1625 -0.828421 
0.16375 -0.826024 
0.165 -0.822568 
0.16625 -0.818062 
0.1675 -0.812513 
0.16875 -0.805933 
0.17 -0.798332 
0.17125 -0.789724 
0.1725 -0.78012 
0.17375 -0.769536 
0.175 -0.757987 
0.17625 -0.745489 
0.1775 -0.732059 
0.17875 -0.717715 
0.18 -0.702475 
0.18125 -0.686361 
0.1825 -0.669392 
0.18375 -0.651589 
0.185 -0.632976 
0.18625 -0.613574 
0.1875 -0.593408 
0.18875 -0.572502 
0.19 -0.550882 
0.19125 -0.528573 
0.1925 -0.505601 
0.19375 -0.481995 
0.195 -0.457781 
0.19625 -0.432988 
0.1975 -0.407645 
0.19875 -0.381781 
0.2 -0.355427 
0.20125 -0.328612 
0.2025 -0.301367 
0.20375 -0.273725 
0.205 -0.245715 
0.20625 -0.217371 
0.2075 -0.188724 
0.20875 -0.159807 
0.21 -0.130654 
0.21125 -0.101296 
0.2125 -0.0717682 
0.21375 -0.0421033 
0.215 -0.012335 
0.21625 0.0175027 
0.2175 0.047376 
0.21875 0.0772509 
0.22 0.107094 
0.22125 0.13687 
0.2225 0.166546 
0.22375 0.196087 
0.225 0.225461 
0.22625 0.254632 
0.2275 0.283568 
0.22875 0.312236 
0.23 0.340601 
0.23125 0.368631 
0.2325 0.396293 
0.23375 0.423556 
0.235 0.450386 
0.23625 0.476751 
0.2375 0.502622 
0.23875 0.527966 
0.24 0.552753 
0.24125 0.576953 
0.2425 0.600537 
0.24375 0.623475 
0.245 0.645739 
0.24625 0.667301 
0.2475 0.688133 
0.24875 0.70821 
0.25 0.727504 
0.25125 0.745991 
0.2525 0.763646 
0.25375 0.780444 
0.255 0.796364 
0.25625 0.811382 
0.2575 0.825477 
0.25875 0.838629 
0.26 0.850816 
0.26125 0.862021 
0.2625 0.872226 
0.26375 0.881412 
0.265 0.889565 
0.26625 0.896668 
0.2675 0.902707 
0.26875 0.907669 
0.27 0.911543 
