# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_4> 
0 0 
0.00125 -0.00718652 
0.0025 -0.0143701 
0.00375 -0.0215484 
0.005 -0.0287191 
0.00625 -0.0358799 
0.0075 -0.0430287 
0.00875 -0.050163 
0.01 -0.0572807 
0.01125 -0.0643795 
0.0125 -0.0714571 
0.01375 -0.0785114 
0.015 -0.0855401 
0.01625 -0.092541 
0.0175 -0.099512 
0.01875 -0.106451 
0.02 -0.113355 
0.02125 -0.120224 
0.0225 -0.127053 
0.02375 -0.133842 
0.025 -0.140589 
0.02625 -0.14729 
0.0275 -0.153945 
0.02875 -0.160551 
0.03 -0.167106 
0.03125 -0.173608 
0.0325 -0.180055 
0.03375 -0.186446 
0.035 -0.192778 
0.03625 -0.199049 
0.0375 -0.205258 
0.03875 -0.211403 
0.04 -0.217481 
0.04125 -0.223492 
0.0425 -0.229433 
0.04375 -0.235303 
0.045 -0.241099 
0.04625 -0.246821 
0.0475 -0.252467 
0.04875 -0.258034 
0.05 -0.263521 
0.05125 -0.268928 
0.0525 -0.274251 
0.05375 -0.27949 
0.055 -0.284644 
0.05625 -0.28971 
0.0575 -0.294687 
0.05875 -0.299574 
0.06 -0.30437 
0.06125 -0.309073 
0.0625 -0.313681 
0.06375 -0.318195 
0.065 -0.322611 
0.06625 -0.32693 
0.0675 -0.33115 
0.06875 -0.335269 
0.07 -0.339287 
0.07125 -0.343203 
0.0725 -0.347015 
0.07375 -0.350723 
0.075 -0.354326 
0.07625 -0.357822 
0.0775 -0.361211 
0.07875 -0.364491 
0.08 -0.367663 
0.08125 -0.370724 
0.0825 -0.373675 
0.08375 -0.376515 
0.085 -0.379243 
0.08625 -0.381858 
0.0875 -0.384359 
0.08875 -0.386746 
0.09 -0.389019 
0.09125 -0.391177 
0.0925 -0.393219 
0.09375 -0.395145 
0.095 -0.396954 
0.09625 -0.398647 
0.0975 -0.400222 
0.09875 -0.401679 
0.1 -0.403019 
0.10125 -0.40424 
0.1025 -0.405343 
0.10375 -0.406327 
0.105 -0.407193 
0.10625 -0.407939 
0.1075 -0.408567 
0.10875 -0.409075 
0.11 -0.409464 
0.11125 -0.409734 
0.1125 -0.409886 
0.11375 -0.409918 
0.115 -0.409831 
0.11625 -0.409625 
0.1175 -0.409301 
0.11875 -0.408859 
0.12 -0.408298 
0.12125 -0.40762 
0.1225 -0.406824 
0.12375 -0.405911 
0.125 -0.404881 
0.12625 -0.403735 
0.1275 -0.402472 
0.12875 -0.401095 
0.13 -0.399602 
0.13125 -0.397994 
0.1325 -0.396273 
0.13375 -0.394438 
0.135 -0.392491 
0.13625 -0.390431 
0.1375 -0.388261 
0.13875 -0.385979 
0.14 -0.383587 
0.14125 -0.381087 
0.1425 -0.378478 
0.14375 -0.375761 
0.145 -0.372938 
0.14625 -0.370008 
0.1475 -0.366974 
0.14875 -0.363836 
0.15 -0.360595 
0.15125 -0.357252 
0.1525 -0.353808 
0.15375 -0.350264 
0.155 -0.346621 
0.15625 -0.34288 
0.1575 -0.339043 
0.15875 -0.33511 
0.16 -0.331083 
0.16125 -0.326963 
0.1625 -0.32275 
0.16375 -0.318447 
0.165 -0.314055 
0.16625 -0.309574 
0.1675 -0.305007 
0.16875 -0.300354 
0.17 -0.295617 
0.17125 -0.290798 
0.1725 -0.285897 
0.17375 -0.280916 
0.175 -0.275856 
0.17625 -0.27072 
0.1775 -0.265508 
0.17875 -0.260221 
0.18 -0.254863 
0.18125 -0.249433 
0.1825 -0.243934 
0.18375 -0.238367 
0.185 -0.232734 
0.18625 -0.227036 
0.1875 -0.221274 
0.18875 -0.215452 
0.19 -0.20957 
0.19125 -0.203629 
0.1925 -0.197632 
0.19375 -0.191581 
0.195 -0.185476 
0.19625 -0.17932 
0.1975 -0.173114 
0.19875 -0.166861 
0.2 -0.160561 
0.20125 -0.154217 
0.2025 -0.147831 
0.20375 -0.141403 
0.205 -0.134937 
0.20625 -0.128434 
0.2075 -0.121895 
0.20875 -0.115323 
0.21 -0.108719 
0.21125 -0.102086 
0.2125 -0.0954243 
0.21375 -0.0887366 
0.215 -0.0820247 
0.21625 -0.0752904 
0.2175 -0.0685356 
0.21875 -0.0617622 
0.22 -0.0549721 
0.22125 -0.0481671 
0.2225 -0.0413492 
0.22375 -0.0345203 
0.225 -0.0276822 
0.22625 -0.0208368 
0.2275 -0.0139862 
0.22875 -0.00713205 
0.23 -0.000276411 
0.23125 0.00657885 
0.2325 0.0134318 
0.23375 0.0202806 
0.235 0.0271233 
0.23625 0.033958 
0.2375 0.0407827 
0.23875 0.0475957 
0.24 0.0543949 
0.24125 0.0611786 
0.2425 0.0679448 
0.24375 0.0746916 
0.245 0.0814171 
0.24625 0.0881195 
0.2475 0.0947969 
0.24875 0.101447 
0.25 0.108069 
0.25125 0.11466 
0.2525 0.121219 
0.25375 0.127744 
0.255 0.134232 
0.25625 0.140683 
0.2575 0.147093 
0.25875 0.153463 
0.26 0.159789 
0.26125 0.166069 
0.2625 0.172303 
0.26375 0.178489 
0.265 0.184623 
0.26625 0.190706 
0.2675 0.196735 
0.26875 0.202708 
0.27 0.208624 
0.27125 0.214482 
0.2725 0.220278 
0.27375 0.226012 
0.275 0.231683 
0.27625 0.237287 
0.2775 0.242825 
0.27875 0.248294 
0.28 0.253692 
0.28125 0.259019 
0.2825 0.264272 
0.28375 0.26945 
0.285 0.274552 
0.28625 0.279576 
0.2875 0.28452 
0.28875 0.289383 
0.29 0.294165 
0.29125 0.298862 
0.2925 0.303474 
0.29375 0.308 
0.295 0.312438 
0.29625 0.316787 
0.2975 0.321045 
0.29875 0.325211 
0.3 0.329284 
0.30125 0.333263 
0.3025 0.337147 
0.30375 0.340934 
0.305 0.344623 
0.30625 0.348213 
0.3075 0.351702 
0.30875 0.355091 
0.31 0.358377 
0.31125 0.361559 
0.3125 0.364638 
0.31375 0.36761 
0.315 0.370477 
0.31625 0.373236 
0.3175 0.375886 
0.31875 0.378428 
0.32 0.380859 
0.32125 0.38318 
0.3225 0.385388 
0.32375 0.387484 
0.325 0.389467 
0.32625 0.391336 
0.3275 0.39309 
0.32875 0.394729 
0.33 0.396251 
0.33125 0.397657 
0.3325 0.398946 
0.33375 0.400116 
0.335 0.401169 
0.33625 0.402102 
0.3375 0.402916 
0.33875 0.40361 
0.34 0.404184 
0.34125 0.404637 
0.3425 0.404969 
0.34375 0.405179 
0.345 0.405268 
0.34625 0.405235 
0.3475 0.40508 
0.34875 0.404802 
0.35 0.404402 
0.35125 0.403879 
0.3525 0.403233 
0.35375 0.402464 
0.355 0.401572 
0.35625 0.400557 
0.3575 0.399419 
0.35875 0.398158 
0.36 0.396773 
0.36125 0.395266 
0.3625 0.393636 
0.36375 0.391884 
0.365 0.390009 
0.36625 0.388011 
0.3675 0.385892 
0.36875 0.383651 
0.37 0.381288 
0.37125 0.378804 
0.3725 0.3762 
0.37375 0.373475 
0.375 0.37063 
0.37625 0.367665 
0.3775 0.364582 
0.37875 0.36138 
0.38 0.35806 
0.38125 0.354622 
0.3825 0.351067 
0.38375 0.347397 
0.385 0.34361 
0.38625 0.339709 
0.3875 0.335693 
0.38875 0.331564 
0.39 0.327322 
0.39125 0.322969 
0.3925 0.318504 
0.39375 0.313928 
0.395 0.309243 
0.39625 0.30445 
0.3975 0.299549 
0.39875 0.294541 
0.4 0.289428 
0.40125 0.284209 
0.4025 0.278887 
0.40375 0.273463 
0.405 0.267936 
0.40625 0.262309 
0.4075 0.256583 
0.40875 0.250758 
0.41 0.244836 
0.41125 0.238818 
0.4125 0.232705 
0.41375 0.226499 
0.415 0.2202 
0.41625 0.21381 
0.4175 0.207331 
0.41875 0.200762 
0.42 0.194107 
0.42125 0.187365 
0.4225 0.180539 
0.42375 0.17363 
0.425 0.166639 
0.42625 0.159568 
0.4275 0.152417 
0.42875 0.145189 
0.43 0.137885 
0.43125 0.130506 
0.4325 0.123053 
0.43375 0.115529 
0.435 0.107935 
0.43625 0.100271 
0.4375 0.0925407 
0.43875 0.0847442 
0.44 0.0768834 
0.44125 0.0689599 
0.4425 0.060975 
0.44375 0.0529305 
0.445 0.0448278 
0.44625 0.0366685 
0.4475 0.0284541 
0.44875 0.0201861 
0.45 0.0118662 
0.45125 0.00349584 
0.4525 -0.00492339 
0.45375 -0.0133899 
0.455 -0.0219023 
0.45625 -0.0304588 
0.4575 -0.0390581 
0.45875 -0.0476985 
0.46 -0.0563785 
0.46125 -0.0650966 
0.4625 -0.0738513 
0.46375 -0.082641 
0.465 -0.0914643 
0.46625 -0.10032 
0.4675 -0.109206 
0.46875 -0.118121 
0.47 -0.127064 
0.47125 -0.136033 
0.4725 -0.145027 
0.47375 -0.154044 
0.475 -0.163084 
0.47625 -0.172144 
0.4775 -0.181224 
0.47875 -0.190321 
0.48 -0.199436 
0.48125 -0.208566 
0.4825 -0.21771 
0.48375 -0.226867 
0.485 -0.236036 
0.48625 -0.245216 
0.4875 -0.254405 
0.48875 -0.263603 
0.49 -0.272808 
0.49125 -0.28202 
0.4925 -0.291237 
0.49375 -0.300459 
0.495 -0.309684 
0.49625 -0.318912 
0.4975 -0.328142 
0.49875 -0.337372 
0.5 -0.346604 


0.5 -0.346604 
0.50125 -0.337372 
0.5025 -0.328142 
0.50375 -0.318912 
0.505 -0.309684 
0.50625 -0.300459 
0.5075 -0.291237 
0.50875 -0.28202 
0.51 -0.272808 
0.51125 -0.263603 
0.5125 -0.254405 
0.51375 -0.245216 
0.515 -0.236036 
0.51625 -0.226867 
0.5175 -0.21771 
0.51875 -0.208566 
0.52 -0.199436 
0.52125 -0.190321 
0.5225 -0.181224 
0.52375 -0.172144 
0.525 -0.163084 
0.52625 -0.154044 
0.5275 -0.145027 
0.52875 -0.136033 
0.53 -0.127064 
0.53125 -0.118121 
0.5325 -0.109206 
0.53375 -0.10032 
0.535 -0.0914643 
0.53625 -0.082641 
0.5375 -0.0738513 
0.53875 -0.0650966 
0.54 -0.0563785 
0.54125 -0.0476985 
0.5425 -0.0390581 
0.54375 -0.0304588 
0.545 -0.0219023 
0.54625 -0.0133899 
0.5475 -0.00492339 
0.54875 0.00349584 
0.55 0.0118662 
0.55125 0.0201861 
0.5525 0.0284541 
0.55375 0.0366685 
0.555 0.0448278 
0.55625 0.0529305 
0.5575 0.060975 
0.55875 0.0689599 
0.56 0.0768834 
0.56125 0.0847442 
0.5625 0.0925407 
0.56375 0.100271 
0.565 0.107935 
0.56625 0.115529 
0.5675 0.123053 
0.56875 0.130506 
0.57 0.137885 
0.57125 0.145189 
0.5725 0.152417 
0.57375 0.159568 
0.575 0.166639 
0.57625 0.17363 
0.5775 0.180539 
0.57875 0.187365 
0.58 0.194107 
0.58125 0.200762 
0.5825 0.207331 
0.58375 0.21381 
0.585 0.2202 
0.58625 0.226499 
0.5875 0.232705 
0.58875 0.238818 
0.59 0.244836 
0.59125 0.250758 
0.5925 0.256583 
0.59375 0.262309 
0.595 0.267936 
0.59625 0.273463 
0.5975 0.278887 
0.59875 0.284209 
0.6 0.289428 
0.60125 0.294541 
0.6025 0.299549 
0.60375 0.30445 
0.605 0.309243 
0.60625 0.313928 
0.6075 0.318504 
0.60875 0.322969 
0.61 0.327322 
0.61125 0.331564 
0.6125 0.335693 
0.61375 0.339709 
0.615 0.34361 
0.61625 0.347397 
0.6175 0.351067 
0.61875 0.354622 
0.62 0.35806 
0.62125 0.36138 
0.6225 0.364582 
0.62375 0.367665 
0.625 0.37063 
0.62625 0.373475 
0.6275 0.3762 
0.62875 0.378804 
0.63 0.381288 
0.63125 0.383651 
0.6325 0.385892 
0.63375 0.388011 
0.635 0.390009 
0.63625 0.391884 
0.6375 0.393636 
0.63875 0.395266 
0.64 0.396773 
0.64125 0.398158 
0.6425 0.399419 
0.64375 0.400557 
0.645 0.401572 
0.64625 0.402464 
0.6475 0.403233 
0.64875 0.403879 
0.65 0.404402 
0.65125 0.404802 
0.6525 0.40508 
0.65375 0.405235 
0.655 0.405268 
0.65625 0.405179 
0.6575 0.404969 
0.65875 0.404637 
0.66 0.404184 
0.66125 0.40361 
0.6625 0.402916 
0.66375 0.402102 
0.665 0.401169 
0.66625 0.400116 
0.6675 0.398946 
0.66875 0.397657 
0.67 0.396251 
0.67125 0.394729 
0.6725 0.39309 
0.67375 0.391336 
0.675 0.389467 
0.67625 0.387484 
0.6775 0.385388 
0.67875 0.38318 
0.68 0.380859 
0.68125 0.378428 
0.6825 0.375886 
0.68375 0.373236 
0.685 0.370477 
0.68625 0.36761 
0.6875 0.364638 
0.68875 0.361559 
0.69 0.358377 
0.69125 0.355091 
0.6925 0.351702 
0.69375 0.348213 
0.695 0.344623 
0.69625 0.340934 
0.6975 0.337147 
0.69875 0.333263 
0.7 0.329284 
0.70125 0.325211 
0.7025 0.321045 
0.70375 0.316787 
0.705 0.312438 
0.70625 0.308 
0.7075 0.303474 
0.70875 0.298862 
0.71 0.294165 
0.71125 0.289383 
0.7125 0.28452 
0.71375 0.279576 
0.715 0.274552 
0.71625 0.26945 
0.7175 0.264272 
0.71875 0.259019 
0.72 0.253692 
0.72125 0.248294 
0.7225 0.242825 
0.72375 0.237287 
0.725 0.231683 
0.72625 0.226012 
0.7275 0.220278 
0.72875 0.214482 
0.73 0.208624 
0.73125 0.202708 
0.7325 0.196735 
0.73375 0.190706 
0.735 0.184623 
0.73625 0.178489 
0.7375 0.172303 
0.73875 0.166069 
0.74 0.159789 
0.74125 0.153463 
0.7425 0.147093 
0.74375 0.140683 
0.745 0.134232 
0.74625 0.127744 
0.7475 0.121219 
0.74875 0.11466 
0.75 0.108069 
0.75125 0.101447 
0.7525 0.0947969 
0.75375 0.0881195 
0.755 0.0814171 
0.75625 0.0746916 
0.7575 0.0679448 
0.75875 0.0611786 
0.76 0.0543949 
0.76125 0.0475957 
0.7625 0.0407827 
0.76375 0.033958 
0.765 0.0271233 
0.76625 0.0202806 
0.7675 0.0134318 
0.76875 0.00657885 
0.77 -0.000276411 
0.77125 -0.00713205 
0.7725 -0.0139862 
0.77375 -0.0208368 
0.775 -0.0276822 
0.77625 -0.0345203 
0.7775 -0.0413492 
0.77875 -0.0481671 
0.78 -0.0549721 
0.78125 -0.0617622 
0.7825 -0.0685356 
0.78375 -0.0752904 
0.785 -0.0820247 
0.78625 -0.0887366 
0.7875 -0.0954243 
0.78875 -0.102086 
0.79 -0.108719 
0.79125 -0.115323 
0.7925 -0.121895 
0.79375 -0.128434 
0.795 -0.134937 
0.79625 -0.141403 
0.7975 -0.147831 
0.79875 -0.154217 
0.8 -0.160561 
0.80125 -0.166861 
0.8025 -0.173114 
0.80375 -0.17932 
0.805 -0.185476 
0.80625 -0.191581 
0.8075 -0.197632 
0.80875 -0.203629 
0.81 -0.20957 
0.81125 -0.215452 
0.8125 -0.221274 
0.81375 -0.227036 
0.815 -0.232734 
0.81625 -0.238367 
0.8175 -0.243934 
0.81875 -0.249433 
0.82 -0.254863 
0.82125 -0.260221 
0.8225 -0.265508 
0.82375 -0.27072 
0.825 -0.275856 
0.82625 -0.280916 
0.8275 -0.285897 
0.82875 -0.290798 
0.83 -0.295617 
0.83125 -0.300354 
0.8325 -0.305007 
0.83375 -0.309574 
0.835 -0.314055 
0.83625 -0.318447 
0.8375 -0.32275 
0.83875 -0.326963 
0.84 -0.331083 
0.84125 -0.33511 
0.8425 -0.339043 
0.84375 -0.34288 
0.845 -0.346621 
0.84625 -0.350264 
0.8475 -0.353808 
0.84875 -0.357252 
0.85 -0.360595 
0.85125 -0.363836 
0.8525 -0.366974 
0.85375 -0.370008 
0.855 -0.372938 
0.85625 -0.375761 
0.8575 -0.378478 
0.85875 -0.381087 
0.86 -0.383587 
0.86125 -0.385979 
0.8625 -0.388261 
0.86375 -0.390431 
0.865 -0.392491 
0.86625 -0.394438 
0.8675 -0.396273 
0.86875 -0.397994 
0.87 -0.399602 
0.87125 -0.401095 
0.8725 -0.402472 
0.87375 -0.403735 
0.875 -0.404881 
0.87625 -0.405911 
0.8775 -0.406824 
0.87875 -0.40762 
0.88 -0.408298 
0.88125 -0.408859 
0.8825 -0.409301 
0.88375 -0.409625 
0.885 -0.409831 
0.88625 -0.409918 
0.8875 -0.409886 
0.88875 -0.409734 
0.89 -0.409464 
0.89125 -0.409075 
0.8925 -0.408567 
0.89375 -0.407939 
0.895 -0.407193 
0.89625 -0.406327 
0.8975 -0.405343 
0.89875 -0.40424 
0.9 -0.403019 
0.90125 -0.401679 
0.9025 -0.400222 
0.90375 -0.398647 
0.905 -0.396954 
0.90625 -0.395145 
0.9075 -0.393219 
0.90875 -0.391177 
0.91 -0.389019 
0.91125 -0.386746 
0.9125 -0.384359 
0.91375 -0.381858 
0.915 -0.379243 
0.91625 -0.376515 
0.9175 -0.373675 
0.91875 -0.370724 
0.92 -0.367663 
0.92125 -0.364491 
0.9225 -0.361211 
0.92375 -0.357822 
0.925 -0.354326 
0.92625 -0.350723 
0.9275 -0.347015 
0.92875 -0.343203 
0.93 -0.339287 
0.93125 -0.335269 
0.9325 -0.33115 
0.93375 -0.32693 
0.935 -0.322611 
0.93625 -0.318195 
0.9375 -0.313681 
0.93875 -0.309073 
0.94 -0.30437 
0.94125 -0.299574 
0.9425 -0.294687 
0.94375 -0.28971 
0.945 -0.284644 
0.94625 -0.27949 
0.9475 -0.274251 
0.94875 -0.268928 
0.95 -0.263521 
0.95125 -0.258034 
0.9525 -0.252467 
0.95375 -0.246821 
0.955 -0.241099 
0.95625 -0.235303 
0.9575 -0.229433 
0.95875 -0.223492 
0.96 -0.217481 
0.96125 -0.211403 
0.9625 -0.205258 
0.96375 -0.199049 
0.965 -0.192778 
0.96625 -0.186446 
0.9675 -0.180055 
0.96875 -0.173608 
0.97 -0.167106 
0.97125 -0.160551 
0.9725 -0.153945 
0.97375 -0.14729 
0.975 -0.140589 
0.97625 -0.133842 
0.9775 -0.127053 
0.97875 -0.120224 
0.98 -0.113355 
0.98125 -0.106451 
0.9825 -0.099512 
0.98375 -0.092541 
0.985 -0.0855401 
0.98625 -0.0785114 
0.9875 -0.0714571 
0.98875 -0.0643795 
0.99 -0.0572807 
0.99125 -0.050163 
0.9925 -0.0430287 
0.99375 -0.0358799 
0.995 -0.0287191 
0.99625 -0.0215484 
0.9975 -0.0143701 
0.99875 -0.00718652 
1 0 


