# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_3> 
0 0 
0.00125 -0.000125113 
0.0025 -0.000431759 
0.00375 -0.000917224 
0.005 -0.00157875 
0.00625 -0.00241356 
0.0075 -0.0034188 
0.00875 -0.0045916 
0.01 -0.00592907 
0.01125 -0.00742825 
0.0125 -0.00908619 
0.01375 -0.0108999 
0.015 -0.0128663 
0.01625 -0.0149823 
0.0175 -0.0172449 
0.01875 -0.019651 
0.02 -0.0221974 
0.02125 -0.024881 
0.0225 -0.0276985 
0.02375 -0.0306469 
0.025 -0.0337228 
0.02625 -0.0369231 
0.0275 -0.0402446 
0.02875 -0.0436838 
0.03 -0.0472377 
0.03125 -0.0509029 
0.0325 -0.0546762 
0.03375 -0.0585542 
0.035 -0.0625336 
0.03625 -0.0666111 
0.0375 -0.0707835 
0.03875 -0.0750474 
0.04 -0.0793994 
0.04125 -0.0838364 
0.0425 -0.0883548 
0.04375 -0.0929516 
0.045 -0.0976232 
0.04625 -0.102366 
0.0475 -0.107178 
0.04875 -0.112055 
0.05 -0.116993 
0.05125 -0.12199 
0.0525 -0.127042 
0.05375 -0.132145 
0.055 -0.137298 
0.05625 -0.142496 
0.0575 -0.147736 
0.05875 -0.153015 
0.06 -0.15833 
0.06125 -0.163677 
0.0625 -0.169054 
0.06375 -0.174457 
0.065 -0.179883 
0.06625 -0.185329 
0.0675 -0.190792 
0.06875 -0.196269 
0.07 -0.201757 
0.07125 -0.207253 
0.0725 -0.212753 
0.07375 -0.218255 
0.075 -0.223756 
0.07625 -0.229253 
0.0775 -0.234742 
0.07875 -0.240222 
0.08 -0.245689 
0.08125 -0.251141 
0.0825 -0.256574 
0.08375 -0.261986 
0.085 -0.267374 
0.08625 -0.272735 
0.0875 -0.278068 
0.08875 -0.283368 
0.09 -0.288634 
0.09125 -0.293862 
0.0925 -0.299051 
0.09375 -0.304198 
0.095 -0.3093 
0.09625 -0.314355 
0.0975 -0.319361 
0.09875 -0.324314 
0.1 -0.329213 
0.10125 -0.334056 
0.1025 -0.33884 
0.10375 -0.343563 
0.105 -0.348222 
0.10625 -0.352817 
0.1075 -0.357343 
0.10875 -0.3618 
0.11 -0.366186 
0.11125 -0.370497 
0.1125 -0.374733 
0.11375 -0.378892 
0.115 -0.382971 
0.11625 -0.386969 
0.1175 -0.390884 
0.11875 -0.394714 
0.12 -0.398457 
0.12125 -0.402112 
0.1225 -0.405677 
0.12375 -0.409151 
0.125 -0.412531 
0.12625 -0.415817 
0.1275 -0.419007 
0.12875 -0.4221 
0.13 -0.425094 
0.13125 -0.427987 
0.1325 -0.430779 
0.13375 -0.433468 
0.135 -0.436053 
0.13625 -0.438533 
0.1375 -0.440907 
0.13875 -0.443174 
0.14 -0.445331 
0.14125 -0.44738 
0.1425 -0.449318 
0.14375 -0.451145 
0.145 -0.452859 
0.14625 -0.454461 
0.1475 -0.455948 
0.14875 -0.457321 
0.15 -0.458579 
0.15125 -0.459721 
0.1525 -0.460746 
0.15375 -0.461654 
0.155 -0.462445 
0.15625 -0.463117 
0.1575 -0.463671 
0.15875 -0.464106 
0.16 -0.464421 
0.16125 -0.464617 
0.1625 -0.464693 
0.16375 -0.464648 
0.165 -0.464483 
0.16625 -0.464198 
0.1675 -0.463792 
0.16875 -0.463265 
0.17 -0.462618 
0.17125 -0.461849 
0.1725 -0.46096 
0.17375 -0.459951 
0.175 -0.458821 
0.17625 -0.45757 
0.1775 -0.4562 
0.17875 -0.454709 
0.18 -0.453099 
0.18125 -0.45137 
0.1825 -0.449523 
0.18375 -0.447556 
0.185 -0.445472 
0.18625 -0.44327 
0.1875 -0.440951 
0.18875 -0.438516 
0.19 -0.435965 
0.19125 -0.433299 
0.1925 -0.430518 
0.19375 -0.427623 
0.195 -0.424616 
0.19625 -0.421496 
0.1975 -0.418265 
0.19875 -0.414923 
0.2 -0.411471 
0.20125 -0.40791 
0.2025 -0.404242 
0.20375 -0.400466 
0.205 -0.396585 
0.20625 -0.392599 
0.2075 -0.388509 
0.20875 -0.384317 
