# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_0> 
0 0 
0.00125 8.70877e-06 
0.0025 3.46292e-05 
0.00375 7.76662e-05 
0.005 0.000137724 
0.00625 0.000214709 
0.0075 0.000308524 
0.00875 0.000419074 
0.01 0.000546265 
0.01125 0.000689999 
0.0125 0.000850183 
0.01375 0.00102672 
0.015 0.00121951 
0.01625 0.00142847 
0.0175 0.00165349 
0.01875 0.00189449 
0.02 0.00215135 
0.02125 0.002424 
0.0225 0.00271233 
0.02375 0.00301625 
0.025 0.00333565 
0.02625 0.00367046 
0.0275 0.00402056 
0.02875 0.00438586 
0.03 0.00476627 
0.03125 0.00516169 
0.0325 0.00557203 
0.03375 0.00599718 
0.035 0.00643706 
0.03625 0.00689156 
0.0375 0.00736059 
0.03875 0.00784406 
0.04 0.00834186 
0.04125 0.0088539 
0.0425 0.00938009 
0.04375 0.00992033 
0.045 0.0104745 
0.04625 0.0110426 
0.0475 0.0116244 
0.04875 0.0122198 
0.05 0.0128289 
0.05125 0.0134514 
0.0525 0.0140872 
0.05375 0.0147364 
0.055 0.0153987 
0.05625 0.0160741 
0.0575 0.0167626 
0.05875 0.0174639 
0.06 0.0181779 
0.06125 0.0189047 
0.0625 0.0196441 
0.06375 0.0203961 
0.065 0.0211604 
0.06625 0.021937 
0.0675 0.0227258 
0.06875 0.0235268 
0.07 0.0243398 
0.07125 0.0251647 
0.0725 0.0260015 
0.07375 0.02685 
0.075 0.0277101 
0.07625 0.0285818 
0.0775 0.0294649 
0.07875 0.0303594 
0.08 0.0312652 
0.08125 0.0321821 
0.0825 0.03311 
0.08375 0.034049 
0.085 0.0349988 
0.08625 0.0359594 
0.0875 0.0369306 
0.08875 0.0379125 
0.09 0.0389048 
0.09125 0.0399076 
0.0925 0.0409206 
0.09375 0.0419438 
0.095 0.0429772 
0.09625 0.0440205 
