# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_11> 
0 0 
0.00125 -0.279657 
0.0025 -0.536328 
0.00375 -0.771031 
0.005 -0.984757 
0.00625 -1.17847 
0.0075 -1.3531 
0.00875 -1.50955 
0.01 -1.64871 
0.01125 -1.77143 
0.0125 -1.87854 
0.01375 -1.97083 
0.015 -2.0491 
0.01625 -2.11408 
0.0175 -2.16652 
0.01875 -2.20711 
0.02 -2.23655 
0.02125 -2.25549 
0.0225 -2.26456 
0.02375 -2.2644 
0.025 -2.25559 
0.02625 -2.23871 
0.0275 -2.21431 
0.02875 -2.18294 
0.03 -2.1451 
0.03125 -2.1013 
0.0325 -2.05202 
0.03375 -1.99771 
0.035 -1.93882 
0.03625 -1.87577 
0.0375 -1.80897 
0.03875 -1.73883 
0.04 -1.6657 
0.04125 -1.58995 
0.0425 -1.51194 
0.04375 -1.43198 
0.045 -1.35039 
0.04625 -1.26748 
0.0475 -1.18352 
0.04875 -1.09881 
0.05 -1.01358 
0.05125 -0.928104 
0.0525 -0.842601 
0.05375 -0.757298 
0.055 -0.672405 
0.05625 -0.58812 
0.0575 -0.504633 
0.05875 -0.42212 
0.06 -0.340746 
0.06125 -0.260667 
0.0625 -0.182029 
0.06375 -0.104968 
0.065 -0.0296092 
0.06625 0.0439293 
0.0675 0.11554 
0.06875 0.185123 
0.07 0.252587 
0.07125 0.31785 
0.0725 0.380836 
0.07375 0.441478 
0.075 0.499716 
0.07625 0.555497 
0.0775 0.608775 
0.07875 0.659509 
0.08 0.707668 
0.08125 0.753224 
0.0825 0.796156 
0.08375 0.836449 
0.085 0.874092 
0.08625 0.909082 
0.0875 0.941418 
0.08875 0.971106 
0.09 0.998155 
0.09125 1.02258 
0.0925 1.0444 
0.09375 1.06364 
0.095 1.08032 
0.09625 1.09448 
0.0975 1.10614 
0.09875 1.11535 
0.1 1.12214 
0.10125 1.12656 
0.1025 1.12866 
0.10375 1.12847 
0.105 1.12606 
0.10625 1.12148 
0.1075 1.11477 
0.10875 1.10601 
0.11 1.09525 
0.11125 1.08254 
0.1125 1.06796 
0.11375 1.05156 
0.115 1.03342 
0.11625 1.01359 
0.1175 0.992148 
0.11875 0.969162 
0.12 0.9447 
0.12125 0.918832 
0.1225 0.891628 
0.12375 0.86316 
0.125 0.8335 
0.12625 0.802719 
0.1275 0.770888 
0.12875 0.738081 
0.13 0.704369 
0.13125 0.669823 
0.1325 0.634516 
0.13375 0.598518 
0.135 0.561901 
0.13625 0.524734 
0.1375 0.487089 
0.13875 0.449033 
0.14 0.410636 
0.14125 0.371965 
0.1425 0.333087 
0.14375 0.294069 
0.145 0.254975 
0.14625 0.215869 
0.1475 0.176814 
0.14875 0.137872 
0.15 0.0991032 
0.15125 0.0605674 
0.1525 0.0223224 
0.15375 -0.0155751 
0.155 -0.0530699 
0.15625 -0.0901081 
0.1575 -0.126637 
0.15875 -0.162607 
0.16 -0.197967 
0.16125 -0.23267 
0.1625 -0.266669 
0.16375 -0.299921 
0.165 -0.332383 
0.16625 -0.364012 
0.1675 -0.39477 
0.16875 -0.424619 
0.17 -0.453522 
0.17125 -0.481446 
0.1725 -0.508358 
0.17375 -0.534227 
0.175 -0.559024 
0.17625 -0.582721 
0.1775 -0.605295 
0.17875 -0.62672 
0.18 -0.646975 
0.18125 -0.666041 
0.1825 -0.683899 
0.18375 -0.700532 
0.185 -0.715927 
0.18625 -0.73007 
0.1875 -0.742951 
0.18875 -0.75456 
0.19 -0.76489 
0.19125 -0.773936 
0.1925 -0.781693 
0.19375 -0.78816 
0.195 -0.793335 
0.19625 -0.797221 
0.1975 -0.799821 
0.19875 -0.801138 
0.2 -0.801179 
0.20125 -0.799953 
0.2025 -0.797468 
0.20375 -0.793736 
0.205 -0.78877 
0.20625 -0.782583 
0.2075 -0.775191 
0.20875 -0.766611 
0.21 -0.756862 
0.21125 -0.745964 
0.2125 -0.733937 
0.21375 -0.720806 
0.215 -0.706592 
0.21625 -0.691323 
0.2175 -0.675024 
0.21875 -0.657723 
0.22 -0.639448 
0.22125 -0.62023 
0.2225 -0.600099 
0.22375 -0.579088 
0.225 -0.55723 
0.22625 -0.534558 
0.2275 -0.511107 
0.22875 -0.486914 
0.23 -0.462015 
0.23125 -0.436447 
0.2325 -0.410248 
0.23375 -0.383457 
0.235 -0.356115 
0.23625 -0.32826 
0.2375 -0.299933 
0.23875 -0.271177 
0.24 -0.242032 
0.24125 -0.21254 
0.2425 -0.182744 
0.24375 -0.152687 
0.245 -0.122412 
0.24625 -0.0919623 
0.2475 -0.0613812 
0.24875 -0.0307125 
0.25 -5.55112e-16 
0.25125 0.0307125 
0.2525 0.0613812 
0.25375 0.0919623 
0.255 0.122412 
0.25625 0.152687 
0.2575 0.182744 
0.25875 0.21254 
0.26 0.242032 
0.26125 0.271177 
0.2625 0.299933 
0.26375 0.32826 
0.265 0.356115 
0.26625 0.383457 
0.2675 0.410248 
0.26875 0.436447 
0.27 0.462015 
0.27125 0.486914 
0.2725 0.511107 
0.27375 0.534558 
0.275 0.55723 
0.27625 0.579088 
0.2775 0.600099 
0.27875 0.62023 
0.28 0.639448 
0.28125 0.657723 
0.2825 0.675024 
0.28375 0.691323 
0.285 0.706592 
0.28625 0.720806 
0.2875 0.733937 
0.28875 0.745964 
0.29 0.756862 
0.29125 0.766611 
0.2925 0.775191 
0.29375 0.782583 
0.295 0.78877 
0.29625 0.793736 
0.2975 0.797468 
0.29875 0.799953 
0.3 0.801179 
0.30125 0.801138 
0.3025 0.799821 
0.30375 0.797221 
0.305 0.793335 
0.30625 0.78816 
0.3075 0.781693 
0.30875 0.773936 
0.31 0.76489 
0.31125 0.75456 
0.3125 0.742951 
0.31375 0.73007 
0.315 0.715927 
0.31625 0.700532 
0.3175 0.683899 
0.31875 0.666041 
0.32 0.646975 
0.32125 0.62672 
0.3225 0.605295 
0.32375 0.582721 
0.325 0.559024 
0.32625 0.534227 
0.3275 0.508358 
0.32875 0.481446 
0.33 0.453522 
0.33125 0.424619 
0.3325 0.39477 
0.33375 0.364012 
0.335 0.332383 
0.33625 0.299921 
0.3375 0.266669 
0.33875 0.23267 
0.34 0.197967 
0.34125 0.162607 
0.3425 0.126637 
0.34375 0.0901081 
0.345 0.0530699 
0.34625 0.0155751 
0.3475 -0.0223224 
0.34875 -0.0605674 
0.35 -0.0991032 
0.35125 -0.137872 
0.3525 -0.176814 
0.35375 -0.215869 
