# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_9> 
0 0 
0.00125 -0.190013 
0.0025 -0.368257 
0.00375 -0.535111 
0.005 -0.690948 
0.00625 -0.836131 
0.0075 -0.971018 
0.00875 -1.09596 
0.01 -1.2113 
0.01125 -1.31738 
0.0125 -1.41451 
0.01375 -1.50304 
0.015 -1.58327 
0.01625 -1.65551 
0.0175 -1.72006 
0.01875 -1.77723 
0.02 -1.8273 
0.02125 -1.87055 
0.0225 -1.90727 
0.02375 -1.93772 
0.025 -1.96217 
0.02625 -1.98087 
0.0275 -1.99409 
0.02875 -2.00207 
0.03 -2.00504 
0.03125 -2.00325 
0.0325 -1.99693 
0.03375 -1.9863 
0.035 -1.97158 
0.03625 -1.95299 
0.0375 -1.93072 
0.03875 -1.90499 
0.04 -1.876 
0.04125 -1.84393 
0.0425 -1.80897 
0.04375 -1.77131 
0.045 -1.73113 
0.04625 -1.68859 
0.0475 -1.64387 
0.04875 -1.59713 
0.05 -1.54852 
0.05125 -1.49821 
0.0525 -1.44633 
0.05375 -1.39305 
0.055 -1.33849 
0.05625 -1.2828 
0.0575 -1.2261 
0.05875 -1.16853 
0.06 -1.1102 
0.06125 -1.05125 
0.0625 -0.991777 
0.06375 -0.931902 
0.065 -0.871732 
0.06625 -0.81137 
0.0675 -0.750918 
0.06875 -0.690472 
0.07 -0.630126 
0.07125 -0.569969 
0.0725 -0.510088 
0.07375 -0.450565 
0.075 -0.39148 
0.07625 -0.332909 
0.0775 -0.274924 
0.07875 -0.217596 
0.08 -0.16099 
0.08125 -0.105171 
0.0825 -0.0501976 
0.08375 0.00387163 
0.085 0.0569826 
0.08625 0.109084 
0.0875 0.160126 
0.08875 0.210064 
0.09 0.258853 
0.09125 0.306454 
0.0925 0.352828 
0.09375 0.39794 
0.095 0.441756 
0.09625 0.484246 
0.0975 0.525382 
0.09875 0.565137 
0.1 0.603488 
0.10125 0.640414 
0.1025 0.675895 
0.10375 0.709914 
0.105 0.742457 
0.10625 0.773509 
0.1075 0.80306 
0.10875 0.831101 
0.11 0.857625 
0.11125 0.882626 
0.1125 0.9061 
0.11375 0.928046 
0.115 0.948463 
0.11625 0.967354 
0.1175 0.98472 
0.11875 1.00057 
0.12 1.0149 
0.12125 1.02773 
0.1225 1.03906 
0.12375 1.04891 
0.125 1.05728 
0.12625 1.06419 
0.1275 1.06965 
0.12875 1.07368 
0.13 1.0763 
0.13125 1.07751 
0.1325 1.07736 
0.13375 1.07584 
0.135 1.07298 
0.13625 1.06881 
0.1375 1.06335 
0.13875 1.05662 
0.14 1.04865 
0.14125 1.03946 
0.1425 1.02907 
0.14375 1.01752 
0.145 1.00484 
0.14625 0.991041 
0.1475 0.976165 
0.14875 0.96024 
0.15 0.943294 
0.15125 0.925359 
0.1525 0.906465 
0.15375 0.886646 
0.155 0.865932 
0.15625 0.844357 
0.1575 0.821953 
0.15875 0.798754 
0.16 0.774793 
0.16125 0.750104 
0.1625 0.724722 
0.16375 0.69868 
0.165 0.672013 
0.16625 0.644756 
0.1675 0.616944 
0.16875 0.588612 
0.17 0.559794 
0.17125 0.530525 
