# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_wrt_M_2> 
0 0 
0.00125 -0.016691 
0.0025 -0.0333752 
0.00375 -0.0500506 
0.005 -0.0667153 
0.00625 -0.0833671 
0.0075 -0.100004 
0.00875 -0.116624 
0.01 -0.133225 
0.01125 -0.149806 
0.0125 -0.166363 
0.01375 -0.182895 
0.015 -0.199399 
0.01625 -0.215875 
0.0175 -0.232319 
0.01875 -0.248729 
0.02 -0.265104 
0.02125 -0.281441 
0.0225 -0.297738 
0.02375 -0.313992 
0.025 -0.330203 
0.02625 -0.346368 
0.0275 -0.362484 
0.02875 -0.378549 
0.03 -0.394562 
0.03125 -0.41052 
0.0325 -0.426421 
0.03375 -0.442263 
0.035 -0.458043 
0.03625 -0.473761 
0.0375 -0.489413 
0.03875 -0.504997 
0.04 -0.520512 
0.04125 -0.535955 
0.0425 -0.551324 
0.04375 -0.566617 
0.045 -0.581831 
0.04625 -0.596966 
0.0475 -0.612019 
0.04875 -0.626987 
0.05 -0.641869 
0.05125 -0.656662 
0.0525 -0.671365 
0.05375 -0.685976 
0.055 -0.700491 
0.05625 -0.714911 
0.0575 -0.729232 
0.05875 -0.743452 
0.06 -0.75757 
0.06125 -0.771583 
0.0625 -0.78549 
0.06375 -0.799289 
0.065 -0.812977 
0.06625 -0.826553 
0.0675 -0.840015 
0.06875 -0.853361 
0.07 -0.866589 
0.07125 -0.879698 
0.0725 -0.892685 
0.07375 -0.905548 
0.075 -0.918286 
0.07625 -0.930898 
0.0775 -0.94338 
0.07875 -0.955732 
0.08 -0.967952 
0.08125 -0.980038 
0.0825 -0.991988 
0.08375 -1.0038 
0.085 -1.01547 
0.08625 -1.02701 
0.0875 -1.0384 
0.08875 -1.04965 
0.09 -1.06075 
0.09125 -1.0717 
0.0925 -1.08251 
0.09375 -1.09316 
0.095 -1.10367 
0.09625 -1.11402 
0.0975 -1.12421 
0.09875 -1.13425 
0.1 -1.14414 
0.10125 -1.15386 
0.1025 -1.16343 
0.10375 -1.17283 
0.105 -1.18207 
0.10625 -1.19114 
0.1075 -1.20005 
0.10875 -1.2088 
0.11 -1.21737 
0.11125 -1.22578 
0.1125 -1.23401 
0.11375 -1.24208 
0.115 -1.24997 
0.11625 -1.25769 
0.1175 -1.26523 
0.11875 -1.2726 
0.12 -1.27979 
0.12125 -1.2868 
0.1225 -1.29363 
0.12375 -1.30029 
0.125 -1.30676 
0.12625 -1.31305 
0.1275 -1.31916 
0.12875 -1.32509 
0.13 -1.33083 
0.13125 -1.33638 
0.1325 -1.34175 
0.13375 -1.34694 
0.135 -1.35193 
0.13625 -1.35674 
0.1375 -1.36136 
0.13875 -1.36579 
0.14 -1.37003 
0.14125 -1.37408 
0.1425 -1.37794 
0.14375 -1.3816 
0.145 -1.38508 
0.14625 -1.38836 
0.1475 -1.39145 
0.14875 -1.39434 
0.15 -1.39705 
0.15125 -1.39955 
0.1525 -1.40187 
0.15375 -1.40398 
0.155 -1.40591 
0.15625 -1.40763 
0.1575 -1.40916 
0.15875 -1.4105 
0.16 -1.41164 
0.16125 -1.41258 
0.1625 -1.41333 
0.16375 -1.41388 
0.165 -1.41423 
0.16625 -1.41439 
0.1675 -1.41435 
0.16875 -1.41411 
0.17 -1.41368 
0.17125 -1.41305 
0.1725 -1.41223 
0.17375 -1.41121 
0.175 -1.40999 
0.17625 -1.40858 
0.1775 -1.40697 
0.17875 -1.40516 
0.18 -1.40316 
0.18125 -1.40097 
0.1825 -1.39858 
0.18375 -1.396 
0.185 -1.39322 
0.18625 -1.39025 
0.1875 -1.38708 
0.18875 -1.38373 
0.19 -1.38018 
0.19125 -1.37644 
0.1925 -1.37251 
0.19375 -1.36839 
0.195 -1.36408 
0.19625 -1.35958 
0.1975 -1.35489 
0.19875 -1.35001 
0.2 -1.34495 
0.20125 -1.33969 
0.2025 -1.33426 
0.20375 -1.32864 
0.205 -1.32283 
0.20625 -1.31684 
0.2075 -1.31067 
0.20875 -1.30431 
0.21 -1.29778 
0.21125 -1.29106 
0.2125 -1.28417 
0.21375 -1.2771 
0.215 -1.26985 
0.21625 -1.26242 
0.2175 -1.25482 
0.21875 -1.24705 
0.22 -1.2391 
0.22125 -1.23098 
0.2225 -1.22269 
0.22375 -1.21424 
0.225 -1.20561 
0.22625 -1.19681 
0.2275 -1.18785 
0.22875 -1.17873 
0.23 -1.16944 
0.23125 -1.15999 
