n_levels n_cells  n_dofs  n_colors n_iter reduction      L2_error       
       7   16384   147456        4 3.4207 4.584e-03 1.492e-07    -    - 
       8   65536   589824        4 3.3911 4.374e-03 1.864e-08 8.00 3.00 
       9  262144  2359296        4 3.3633 4.182e-03 2.350e-09 7.93 2.99 
      10 1048576  9437184        4 3.3375 4.009e-03 3.879e-10 6.06 2.60 
      11 4194304 37748736        4 3.3120 3.842e-03 2.191e-10 1.77 0.82 
