n_levels n_cells  n_dofs  n_colors n_iter  reduction       L2_error       
       6    4096   102400        4 16.9720 3.378e-01 2.910e-09    -     - 
       7   16384   409600        4 16.8098 3.343e-01 2.422e-09 1.20  0.27 
       8   65536  1638400        4 16.7230 3.324e-01 2.176e-09 1.11  0.15 
       9  262144  6553600        4 16.9574 3.375e-01 9.097e-09 0.24 -2.06 
      10 1048576 26214400        4 16.5657 3.289e-01 5.767e-09 1.58  0.66 
