n_levels n_cells  n_dofs  n_colors n_iter reduction        L2_error        
       3     512   117649        8 2.3036 3.366e-04 8.996e-09      -     - 
       4    4096   912673        8 2.2770 3.067e-04 7.175e-11 125.37  7.07 
       5   32768  7189057        8 2.2488 2.771e-04 2.968e-11   2.42  1.28 
       6  262144 57066625        8 2.2249 2.537e-04 3.078e-10   0.10 -3.39 
