n_levels n_cells   n_dofs  n_colors n_iter reduction      L2_error       
       8    65536   263169        4 7.0579 7.354e-02 3.404e-08    -    - 
       9   262144  1050625        4 6.9151 6.968e-02 8.985e-09 3.79 1.92 
      10  1048576  4198401        4 6.8089 6.685e-02 5.883e-09 1.53 0.61 
      11  4194304 16785409        4 6.7058 6.412e-02 4.316e-09 1.36 0.45 
      12 16777216 67125249        4 6.6090 6.159e-02 3.180e-09 1.36 0.44 
