# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:41:43
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_2> 
0 0 
0.00125 -0.00688214 
0.0025 -0.0137213 
0.00375 -0.0205176 
0.005 -0.0272708 
0.00625 -0.0339811 
0.0075 -0.0406485 
0.00875 -0.0472729 
0.01 -0.0538543 
0.01125 -0.0603928 
0.0125 -0.0668883 
0.01375 -0.0733408 
0.015 -0.0797504 
0.01625 -0.0861171 
0.0175 -0.0924407 
0.01875 -0.0987215 
0.02 -0.104959 
0.02125 -0.111154 
0.0225 -0.117306 
0.02375 -0.123415 
0.025 -0.129481 
0.02625 -0.135504 
0.0275 -0.141484 
0.02875 -0.147421 
0.03 -0.153315 
0.03125 -0.159166 
0.0325 -0.164974 
0.03375 -0.170739 
0.035 -0.176462 
0.03625 -0.182141 
0.0375 -0.187777 
0.03875 -0.193371 
0.04 -0.198921 
0.04125 -0.204428 
0.0425 -0.209893 
0.04375 -0.215314 
0.045 -0.220693 
0.04625 -0.226029 
0.0475 -0.231321 
0.04875 -0.236571 
0.05 -0.241778 
0.05125 -0.246942 
0.0525 -0.252062 
0.05375 -0.25714 
0.055 -0.262175 
0.05625 -0.267167 
0.0575 -0.272116 
0.05875 -0.277022 
0.06 -0.281885 
0.06125 -0.286705 
0.0625 -0.291483 
0.06375 -0.296217 
0.065 -0.300908 
0.06625 -0.305556 
0.0675 -0.310162 
0.06875 -0.314724 
0.07 -0.319243 
0.07125 -0.32372 
0.0725 -0.328153 
0.07375 -0.332544 
0.075 -0.336891 
0.07625 -0.341196 
0.0775 -0.345458 
0.07875 -0.349676 
0.08 -0.353852 
0.08125 -0.357985 
0.0825 -0.362075 
0.08375 -0.366122 
0.085 -0.370125 
0.08625 -0.374086 
0.0875 -0.378004 
0.08875 -0.381879 
0.09 -0.385711 
0.09125 -0.389501 
0.0925 -0.393247 
0.09375 -0.39695 
0.095 -0.40061 
0.09625 -0.404227 
0.0975 -0.407802 
0.09875 -0.411333 
0.1 -0.414821 
0.10125 -0.418267 
0.1025 -0.421669 
0.10375 -0.425029 
0.105 -0.428345 
0.10625 -0.431619 
0.1075 -0.43485 
0.10875 -0.438037 
0.11 -0.441182 
0.11125 -0.444284 
0.1125 -0.447343 
0.11375 -0.450358 
0.115 -0.453331 
0.11625 -0.456261 
0.1175 -0.459148 
0.11875 -0.461992 
0.12 -0.464793 
0.12125 -0.467551 
0.1225 -0.470266 
0.12375 -0.472939 
0.125 -0.475568 
0.12625 -0.478154 
0.1275 -0.480697 
0.12875 -0.483198 
0.13 -0.485655 
0.13125 -0.48807 
0.1325 -0.490441 
0.13375 -0.49277 
0.135 -0.495055 
0.13625 -0.497298 
0.1375 -0.499497 
0.13875 -0.501654 
0.14 -0.503768 
0.14125 -0.505838 
0.1425 -0.507866 
0.14375 -0.509851 
0.145 -0.511793 
0.14625 -0.513692 
0.1475 -0.515548 
0.14875 -0.517361 
0.15 -0.519131 
0.15125 -0.520858 
0.1525 -0.522542 
0.15375 -0.524183 
0.155 -0.525781 
0.15625 -0.527337 
0.1575 -0.528849 
0.15875 -0.530318 
0.16 -0.531745 
0.16125 -0.533128 
0.1625 -0.534468 
0.16375 -0.535766 
0.165 -0.53702 
0.16625 -0.538232 
0.1675 -0.539401 
0.16875 -0.540526 
0.17 -0.541609 
0.17125 -0.542649 
0.1725 -0.543646 
0.17375 -0.544599 
0.175 -0.54551 
0.17625 -0.546378 
0.1775 -0.547203 
0.17875 -0.547985 
0.18 -0.548724 
0.18125 -0.54942 
0.1825 -0.550073 
0.18375 -0.550683 
0.185 -0.551251 
0.18625 -0.551775 
0.1875 -0.552256 
0.18875 -0.552694 
0.19 -0.55309 
0.19125 -0.553442 
0.1925 -0.553752 
0.19375 -0.554018 
0.195 -0.554242 
0.19625 -0.554422 
0.1975 -0.55456 
0.19875 -0.554654 
0.2 -0.554706 
0.20125 -0.554715 
0.2025 -0.55468 
0.20375 -0.554603 
0.205 -0.554483 
0.20625 -0.55432 
0.2075 -0.554114 
0.20875 -0.553865 
0.21 -0.553573 
0.21125 -0.553238 
0.2125 -0.55286 
0.21375 -0.552439 
0.215 -0.551975 
0.21625 -0.551469 
0.2175 -0.550919 
0.21875 -0.550326 
0.22 -0.54969 
0.22125 -0.549012 
0.2225 -0.54829 
0.22375 -0.547526 
0.225 -0.546718 
0.22625 -0.545868 
0.2275 -0.544974 
0.22875 -0.544038 
0.23 -0.543059 
0.23125 -0.542036 
0.2325 -0.540971 
0.23375 -0.539863 
0.235 -0.538712 
0.23625 -0.537518 
0.2375 -0.536281 
0.23875 -0.535001 
0.24 -0.533678 
0.24125 -0.532312 
0.2425 -0.530903 
0.24375 -0.529451 
0.245 -0.527956 
0.24625 -0.526418 
0.2475 -0.524837 
0.24875 -0.523214 
0.25 -0.521547 
0.25125 -0.519837 
0.2525 -0.518085 
0.25375 -0.516289 
0.255 -0.514451 
0.25625 -0.512569 
0.2575 -0.510645 
