# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:41:43
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_2> 
0 0 
0.00125 0.0164452 
0.0025 0.0327787 
0.00375 0.0490007 
0.005 0.0651109 
0.00625 0.0811096 
0.0075 0.0969967 
0.00875 0.112772 
0.01 0.128436 
0.01125 0.143988 
0.0125 0.159429 
0.01375 0.174757 
0.015 0.189975 
0.01625 0.20508 
0.0175 0.220074 
0.01875 0.234957 
0.02 0.249728 
0.02125 0.264387 
0.0225 0.278934 
0.02375 0.29337 
0.025 0.307694 
0.02625 0.321907 
0.0275 0.336008 
0.02875 0.349997 
0.03 0.363875 
0.03125 0.377641 
0.0325 0.391296 
0.03375 0.404839 
0.035 0.41827 
0.03625 0.43159 
0.0375 0.444798 
0.03875 0.457894 
0.04 0.470879 
0.04125 0.483752 
0.0425 0.496513 
0.04375 0.509163 
0.045 0.521701 
0.04625 0.534128 
0.0475 0.546443 
0.04875 0.558646 
0.05 0.570738 
0.05125 0.582718 
0.0525 0.594586 
0.05375 0.606343 
0.055 0.617989 
0.05625 0.629522 
0.0575 0.640944 
0.05875 0.652254 
0.06 0.663453 
0.06125 0.67454 
0.0625 0.685516 
0.06375 0.696379 
0.065 0.707132 
0.06625 0.717772 
0.0675 0.728301 
0.06875 0.738719 
0.07 0.749024 
0.07125 0.759218 
0.0725 0.769301 
0.07375 0.779271 
0.075 0.789131 
0.07625 0.798878 
0.0775 0.808514 
0.07875 0.818038 
0.08 0.827451 
0.08125 0.836752 
0.0825 0.845942 
0.08375 0.855019 
0.085 0.863985 
0.08625 0.87284 
0.0875 0.881583 
0.08875 0.890214 
0.09 0.898734 
0.09125 0.907142 
0.0925 0.915438 
0.09375 0.923623 
0.095 0.931696 
0.09625 0.939658 
0.0975 0.947508 
0.09875 0.955246 
0.1 0.962873 
0.10125 0.970388 
0.1025 0.977791 
0.10375 0.985083 
0.105 0.992263 
0.10625 0.999331 
0.1075 1.00629 
0.10875 1.01313 
0.11 1.01987 
0.11125 1.02649 
0.1125 1.033 
0.11375 1.0394 
0.115 1.04569 
0.11625 1.05186 
0.1175 1.05792 
0.11875 1.06388 
0.12 1.06972 
0.12125 1.07545 
0.1225 1.08106 
0.12375 1.08657 
0.125 1.09196 
0.12625 1.09725 
0.1275 1.10242 
0.12875 1.10748 
0.13 1.11242 
0.13125 1.11726 
0.1325 1.12198 
0.13375 1.1266 
0.135 1.1311 
0.13625 1.13549 
0.1375 1.13977 
0.13875 1.14393 
0.14 1.14799 
0.14125 1.15193 
0.1425 1.15576 
0.14375 1.15948 
0.145 1.16309 
0.14625 1.16658 
0.1475 1.16997 
0.14875 1.17324 
0.15 1.1764 
0.15125 1.17945 
0.1525 1.18239 
0.15375 1.18522 
0.155 1.18793 
0.15625 1.19054 
0.1575 1.19303 
0.15875 1.19541 
0.16 1.19768 
0.16125 1.19983 
0.1625 1.20188 
0.16375 1.20381 
0.165 1.20564 
0.16625 1.20735 
0.1675 1.20894 
0.16875 1.21043 
0.17 1.21181 
0.17125 1.21307 
0.1725 1.21422 
0.17375 1.21526 
0.175 1.21619 
0.17625 1.21701 
0.1775 1.21772 
0.17875 1.21831 
0.18 1.21879 
0.18125 1.21916 
0.1825 1.21942 
0.18375 1.21957 
0.185 1.21961 
0.18625 1.21953 
0.1875 1.21934 
0.18875 1.21904 
0.19 1.21863 
0.19125 1.21811 
0.1925 1.21748 
0.19375 1.21673 
0.195 1.21588 
0.19625 1.21491 
0.1975 1.21383 
0.19875 1.21264 
0.2 1.21133 
0.20125 1.20992 
0.2025 1.20839 
0.20375 1.20675 
0.205 1.205 
0.20625 1.20314 
0.2075 1.20117 
0.20875 1.19908 
0.21 1.19688 
0.21125 1.19458 
0.2125 1.19216 
0.21375 1.18963 
0.215 1.18698 
0.21625 1.18423 
0.2175 1.18136 
0.21875 1.17838 
0.22 1.17529 
0.22125 1.17209 
0.2225 1.16878 
0.22375 1.16536 
0.225 1.16182 
0.22625 1.15817 
0.2275 1.15441 
0.22875 1.15054 
0.23 1.14656 
0.23125 1.14246 
0.2325 1.13826 
0.23375 1.13394 
0.235 1.12951 
0.23625 1.12497 
0.2375 1.12032 
0.23875 1.11556 
0.24 1.11068 
0.24125 1.10569 
0.2425 1.10059 
0.24375 1.09538 
0.245 1.09006 
0.24625 1.08463 
0.2475 1.07908 
0.24875 1.07342 
0.25 1.06766 
0.25125 1.06178 
0.2525 1.05578 
0.25375 1.04968 
0.255 1.04347 
0.25625 1.03714 
0.2575 1.0307 
0.25875 1.02415 
0.26 1.01749 
0.26125 1.01072 
0.2625 1.00383 
0.26375 0.996834 
0.265 0.989726 
0.26625 0.982506 
0.2675 0.975175 
0.26875 0.967732 
0.27 0.960177 
0.27125 0.952511 
0.2725 0.944733 
0.27375 0.936843 
0.275 0.928842 
0.27625 0.920729 
0.2775 0.912505 
0.27875 0.904169 
0.28 0.895721 
0.28125 0.887162 
0.2825 0.878491 
0.28375 0.869708 
0.285 0.860814 
0.28625 0.851808 
0.2875 0.842691 
0.28875 0.833462 
0.29 0.824121 
0.29125 0.814669 
0.2925 0.805105 
0.29375 0.795429 
0.295 0.785642 
0.29625 0.775743 
0.2975 0.765733 
0.29875 0.755611 
0.3 0.745377 
0.30125 0.735032 
0.3025 0.724575 
0.30375 0.714006 
0.305 0.703326 
0.30625 0.692534 
0.3075 0.681631 
0.30875 0.670616 
0.31 0.659489 
0.31125 0.648251 
0.3125 0.636901 
0.31375 0.625439 
0.315 0.613866 
0.31625 0.602181 
0.3175 0.590385 
0.31875 0.578476 
0.32 0.566457 
0.32125 0.554325 
0.3225 0.542082 
0.32375 0.529728 
0.325 0.517262 
0.32625 0.504684 
0.3275 0.491994 
0.32875 0.479193 
0.33 0.46628 
0.33125 0.453256 
0.3325 0.44012 
0.33375 0.426872 
0.335 0.413513 
0.33625 0.400042 
0.3375 0.38646 
0.33875 0.372765 
0.34 0.35896 
0.34125 0.345042 
0.3425 0.331013 
0.34375 0.316873 
0.345 0.30262 
0.34625 0.288256 
0.3475 0.273781 
0.34875 0.259194 
0.35 0.244495 
0.35125 0.229685 
0.3525 0.214762 
0.35375 0.199729 
0.355 0.184584 
0.35625 0.169327 
0.3575 0.153958 
0.35875 0.138478 
0.36 0.122886 
0.36125 0.107183 
0.3625 0.0913676 
0.36375 0.0754409 
0.365 0.0594026 
0.36625 0.0432527 
0.3675 0.0269911 
0.36875 0.0106179 
0.37 -0.00586689 
0.37125 -0.0224633 
0.3725 -0.0391714 
0.37375 -0.0559911 
0.375 -0.0729224 
0.37625 -0.0899654 
0.3775 -0.10712 
0.37875 -0.124386 
0.38 -0.141764 
0.38125 -0.159253 
0.3825 -0.176855 
0.38375 -0.194567 
0.385 -0.212392 
0.38625 -0.230328 
0.3875 -0.248375 
0.38875 -0.266534 
0.39 -0.284805 
0.39125 -0.303188 
0.3925 -0.321682 
0.39375 -0.340288 
0.395 -0.359005 
0.39625 -0.377834 
0.3975 -0.396775 
0.39875 -0.415827 
0.4 -0.434991 
0.40125 -0.454266 
0.4025 -0.473653 
0.40375 -0.493152 
0.405 -0.512762 
0.40625 -0.532484 
0.4075 -0.552318 
0.40875 -0.572263 
0.41 -0.59232 
0.41125 -0.612489 
0.4125 -0.632769 
0.41375 -0.653161 
0.415 -0.673664 
0.41625 -0.694279 
0.4175 -0.715006 
0.41875 -0.735844 
0.42 -0.756794 
0.42125 -0.777855 
0.4225 -0.799029 
0.42375 -0.820313 
0.425 -0.84171 
0.42625 -0.863218 
0.4275 -0.884837 
0.42875 -0.906569 
0.43 -0.928412 
0.43125 -0.950366 
0.4325 -0.972432 
0.43375 -0.99461 
0.435 -1.0169 
0.43625 -1.0393 
0.4375 -1.06181 
0.43875 -1.08444 
0.44 -1.10717 
0.44125 -1.13002 
0.4425 -1.15298 
0.44375 -1.17605 
0.445 -1.19923 
0.44625 -1.22253 
0.4475 -1.24593 
0.44875 -1.26945 
0.45 -1.29308 
0.45125 -1.31682 
0.4525 -1.34067 
0.45375 -1.36464 
0.455 -1.38871 
0.45625 -1.4129 
0.4575 -1.4372 
0.45875 -1.46161 
0.46 -1.48613 
