# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:41:43
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_B_0> 
0 0 
0.00125 0.00204124 
0.0025 0.00408248 
0.00375 0.00612372 
0.005 0.00816497 
0.00625 0.0102062 
0.0075 0.0122474 
0.00875 0.0142887 
0.01 0.0163299 
0.01125 0.0183712 
0.0125 0.0204124 
0.01375 0.0224537 
0.015 0.0244949 
0.01625 0.0265361 
0.0175 0.0285774 
0.01875 0.0306186 
0.02 0.0326599 
0.02125 0.0347011 
0.0225 0.0367423 
0.02375 0.0387836 
0.025 0.0408248 
0.02625 0.0428661 
0.0275 0.0449073 
0.02875 0.0469486 
0.03 0.0489898 
0.03125 0.051031 
0.0325 0.0530723 
0.03375 0.0551135 
0.035 0.0571548 
0.03625 0.059196 
0.0375 0.0612372 
0.03875 0.0632785 
0.04 0.0653197 
0.04125 0.067361 
0.0425 0.0694022 
0.04375 0.0714435 
0.045 0.0734847 
0.04625 0.0755259 
0.0475 0.0775672 
0.04875 0.0796084 
0.05 0.0816497 
0.05125 0.0836909 
0.0525 0.0857321 
0.05375 0.0877734 
0.055 0.0898146 
0.05625 0.0918559 
0.0575 0.0938971 
0.05875 0.0959383 
0.06 0.0979796 
0.06125 0.100021 
0.0625 0.102062 
0.06375 0.104103 
0.065 0.106145 
0.06625 0.108186 
0.0675 0.110227 
0.06875 0.112268 
0.07 0.11431 
0.07125 0.116351 
0.0725 0.118392 
0.07375 0.120433 
0.075 0.122474 
0.07625 0.124516 
0.0775 0.126557 
0.07875 0.128598 
0.08 0.130639 
0.08125 0.132681 
0.0825 0.134722 
0.08375 0.136763 
0.085 0.138804 
0.08625 0.140846 
0.0875 0.142887 
0.08875 0.144928 
0.09 0.146969 
0.09125 0.149011 
0.0925 0.151052 
0.09375 0.153093 
0.095 0.155134 
0.09625 0.157176 
0.0975 0.159217 
0.09875 0.161258 
0.1 0.163299 
0.10125 0.165341 
0.1025 0.167382 
0.10375 0.169423 
0.105 0.171464 
0.10625 0.173506 
0.1075 0.175547 
0.10875 0.177588 
0.11 0.179629 
0.11125 0.18167 
0.1125 0.183712 
0.11375 0.185753 
0.115 0.187794 
0.11625 0.189835 
0.1175 0.191877 
0.11875 0.193918 
0.12 0.195959 
