# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:41:43
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_wrt_M_0> 
0 0 
0.00125 0.00526159 
0.0025 0.0105169 
0.00375 0.0157659 
0.005 0.0210087 
0.00625 0.0262452 
0.0075 0.0314754 
0.00875 0.0366993 
0.01 0.041917 
0.01125 0.0471283 
0.0125 0.0523334 
0.01375 0.0575323 
0.015 0.0627248 
0.01625 0.0679111 
0.0175 0.0730911 
0.01875 0.0782648 
0.02 0.0834322 
0.02125 0.0885934 
0.0225 0.0937483 
0.02375 0.0988969 
0.025 0.104039 
0.02625 0.109175 
0.0275 0.114305 
0.02875 0.119429 
0.03 0.124546 
0.03125 0.129657 
0.0325 0.134761 
0.03375 0.13986 
0.035 0.144952 
0.03625 0.150038 
0.0375 0.155117 
0.03875 0.160191 
0.04 0.165258 
0.04125 0.170319 
0.0425 0.175373 
0.04375 0.180421 
0.045 0.185463 
0.04625 0.190499 
0.0475 0.195528 
0.04875 0.200551 
0.05 0.205568 
0.05125 0.210579 
0.0525 0.215583 
0.05375 0.220581 
0.055 0.225573 
0.05625 0.230558 
0.0575 0.235537 
0.05875 0.24051 
0.06 0.245477 
0.06125 0.250437 
0.0625 0.255391 
0.06375 0.260339 
0.065 0.26528 
0.06625 0.270215 
0.0675 0.275144 
0.06875 0.280067 
0.07 0.284983 
0.07125 0.289894 
0.0725 0.294797 
0.07375 0.299695 
0.075 0.304586 
0.07625 0.309471 
0.0775 0.31435 
0.07875 0.319223 
0.08 0.324089 
0.08125 0.328949 
0.0825 0.333802 
0.08375 0.33865 
0.085 0.343491 
0.08625 0.348326 
0.0875 0.353154 
0.08875 0.357976 
0.09 0.362792 
0.09125 0.367602 
0.0925 0.372405 
0.09375 0.377203 
0.095 0.381993 
0.09625 0.386778 
0.0975 0.391556 
0.09875 0.396328 
0.1 0.401094 
0.10125 0.405854 
0.1025 0.410607 
0.10375 0.415354 
0.105 0.420094 
0.10625 0.424829 
0.1075 0.429557 
0.10875 0.434279 
0.11 0.438994 
0.11125 0.443704 
0.1125 0.448407 
0.11375 0.453103 
0.115 0.457794 
0.11625 0.462478 
0.1175 0.467156 
0.11875 0.471828 
0.12 0.476493 
0.12125 0.481152 
0.1225 0.485805 
0.12375 0.490451 
0.125 0.495092 
0.12625 0.499726 
0.1275 0.504353 
0.12875 0.508975 
0.13 0.51359 
0.13125 0.518199 
0.1325 0.522801 
0.13375 0.527398 
0.135 0.531988 
0.13625 0.536571 
0.1375 0.541149 
0.13875 0.54572 
0.14 0.550285 
0.14125 0.554844 
0.1425 0.559396 
0.14375 0.563942 
0.145 0.568482 
0.14625 0.573015 
0.1475 0.577543 
0.14875 0.582064 
0.15 0.586578 
0.15125 0.591087 
0.1525 0.595589 
0.15375 0.600085 
0.155 0.604575 
0.15625 0.609058 
0.1575 0.613535 
0.15875 0.618006 
0.16 0.62247 
0.16125 0.626929 
0.1625 0.63138 
0.16375 0.635826 
0.165 0.640266 
0.16625 0.644699 
0.1675 0.649126 
0.16875 0.653546 
0.17 0.65796 
0.17125 0.662368 
0.1725 0.66677 
0.17375 0.671166 
0.175 0.675555 
0.17625 0.679938 
0.1775 0.684314 
0.17875 0.688685 
0.18 0.693049 
0.18125 0.697407 
0.1825 0.701758 
0.18375 0.706104 
0.185 0.710443 
0.18625 0.714775 
0.1875 0.719102 
0.18875 0.723422 
0.19 0.727736 
0.19125 0.732043 
0.1925 0.736345 
0.19375 0.74064 
0.195 0.744929 
0.19625 0.749211 
0.1975 0.753487 
0.19875 0.757757 
0.2 0.762021 
0.20125 0.766278 
0.2025 0.770529 
0.20375 0.774774 
0.205 0.779013 
0.20625 0.783245 
0.2075 0.787471 
0.20875 0.791691 
0.21 0.795904 
0.21125 0.800112 
0.2125 0.804312 
0.21375 0.808507 
0.215 0.812695 
0.21625 0.816878 
0.2175 0.821053 
0.21875 0.825223 
0.22 0.829386 
0.22125 0.833543 
0.2225 0.837694 
