# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:41:43
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_1> 
0.90125 -0.448288 
0.9025 -0.443992 
0.90375 -0.439661 
0.905 -0.435295 
0.90625 -0.430893 
0.9075 -0.426456 
0.90875 -0.421984 
0.91 -0.417476 
0.91125 -0.412933 
0.9125 -0.408354 
0.91375 -0.40374 
0.915 -0.399091 
0.91625 -0.394406 
0.9175 -0.389687 
0.91875 -0.384931 
0.92 -0.380141 
0.92125 -0.375315 
0.9225 -0.370453 
0.92375 -0.365557 
0.925 -0.360624 
0.92625 -0.355657 
0.9275 -0.350654 
0.92875 -0.345616 
0.93 -0.340543 
0.93125 -0.335434 
0.9325 -0.33029 
0.93375 -0.32511 
0.935 -0.319895 
0.93625 -0.314645 
0.9375 -0.309359 
0.93875 -0.304038 
0.94 -0.298682 
0.94125 -0.29329 
0.9425 -0.287863 
0.94375 -0.282401 
0.945 -0.276903 
0.94625 -0.27137 
0.9475 -0.265801 
0.94875 -0.260198 
0.95 -0.254558 
0.95125 -0.248884 
0.9525 -0.243174 
0.95375 -0.237429 
0.955 -0.231648 
0.95625 -0.225832 
0.9575 -0.219981 
0.95875 -0.214094 
0.96 -0.208172 
0.96125 -0.202215 
0.9625 -0.196222 
0.96375 -0.190194 
0.965 -0.184131 
0.96625 -0.178032 
0.9675 -0.171898 
0.96875 -0.165728 
0.97 -0.159523 
0.97125 -0.153283 
0.9725 -0.147007 
0.97375 -0.140697 
0.975 -0.13435 
0.97625 -0.127969 
0.9775 -0.121552 
0.97875 -0.115099 
0.98 -0.108612 
0.98125 -0.102089 
0.9825 -0.0955301 
0.98375 -0.0889364 
0.985 -0.0823072 
0.98625 -0.0756427 
0.9875 -0.0689429 
0.98875 -0.0622077 
0.99 -0.0554372 
0.99125 -0.0486313 
0.9925 -0.04179 
0.99375 -0.0349134 
0.995 -0.0280014 
0.99625 -0.0210541 
0.9975 -0.0140714 
0.99875 -0.00705339 
1 0 


