# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:41:43
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_Bip_2> 
0 0 
0.00125 0.00708754 
0.0025 0.0141318 
0.00375 0.0211329 
0.005 0.0280906 
0.00625 0.0350052 
0.0075 0.0418765 
0.00875 0.0487045 
0.01 0.0554893 
0.01125 0.0622308 
0.0125 0.0689291 
0.01375 0.0755842 
0.015 0.0821959 
0.01625 0.0887645 
0.0175 0.0952898 
0.01875 0.101772 
0.02 0.108211 
0.02125 0.114606 
0.0225 0.120958 
0.02375 0.127267 
0.025 0.133533 
0.02625 0.139756 
0.0275 0.145935 
0.02875 0.152071 
0.03 0.158164 
0.03125 0.164213 
0.0325 0.17022 
0.03375 0.176183 
0.035 0.182103 
0.03625 0.187979 
0.0375 0.193812 
0.03875 0.199602 
0.04 0.205349 
0.04125 0.211053 
0.0425 0.216713 
0.04375 0.22233 
0.045 0.227904 
0.04625 0.233434 
0.0475 0.238922 
0.04875 0.244366 
0.05 0.249766 
0.05125 0.255124 
0.0525 0.260438 
0.05375 0.265709 
0.055 0.270937 
0.05625 0.276122 
0.0575 0.281263 
0.05875 0.286361 
0.06 0.291416 
0.06125 0.296427 
0.0625 0.301395 
0.06375 0.306321 
0.065 0.311202 
0.06625 0.316041 
0.0675 0.320836 
0.06875 0.325588 
0.07 0.330297 
0.07125 0.334962 
0.0725 0.339585 
0.07375 0.344164 
0.075 0.3487 
0.07625 0.353192 
0.0775 0.357641 
0.07875 0.362047 
0.08 0.36641 
0.08125 0.37073 
0.0825 0.375006 
0.08375 0.379239 
0.085 0.383429 
0.08625 0.387575 
0.0875 0.391679 
0.08875 0.395739 
0.09 0.399755 
0.09125 0.403729 
0.0925 0.407659 
0.09375 0.411546 
0.095 0.41539 
0.09625 0.419191 
0.0975 0.422948 
0.09875 0.426662 
0.1 0.430333 
0.10125 0.43396 
0.1025 0.437544 
0.10375 0.441085 
0.105 0.444583 
0.10625 0.448038 
0.1075 0.451449 
0.10875 0.454817 
0.11 0.458142 
0.11125 0.461423 
0.1125 0.464662 
0.11375 0.467857 
0.115 0.471008 
0.11625 0.474117 
0.1175 0.477182 
0.11875 0.480204 
0.12 0.483183 
0.12125 0.486119 
0.1225 0.489011 
0.12375 0.49186 
0.125 0.494666 
0.12625 0.497428 
0.1275 0.500147 
0.12875 0.502823 
0.13 0.505456 
0.13125 0.508046 
0.1325 0.510592 
0.13375 0.513095 
0.135 0.515555 
0.13625 0.517971 
0.1375 0.520345 
0.13875 0.522675 
0.14 0.524961 
0.14125 0.527205 
0.1425 0.529405 
0.14375 0.531562 
0.145 0.533676 
0.14625 0.535747 
0.1475 0.537774 
0.14875 0.539758 
0.15 0.541699 
