# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:41:43
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_sqL_0> 
0.98 0.0461983 
0.98125 0.0433516 
0.9825 0.0404996 
0.98375 0.0376421 
0.985 0.0347791 
0.98625 0.0319108 
0.9875 0.029037 
0.98875 0.0261577 
0.99 0.023273 
0.99125 0.0203829 
0.9925 0.0174874 
0.99375 0.0145864 
0.995 0.01168 
0.99625 0.00876815 
0.9975 0.00585087 
0.99875 0.00292815 
1 0 


