# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:41:43
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_2> 
0 0 
0.00125 0.00596855 
0.0025 0.011911 
0.00375 0.0178273 
0.005 0.0237175 
0.00625 0.0295815 
0.0075 0.0354195 
0.00875 0.0412313 
0.01 0.047017 
0.01125 0.0527766 
0.0125 0.05851 
0.01375 0.0642173 
0.015 0.0698986 
0.01625 0.0755536 
0.0175 0.0811826 
0.01875 0.0867855 
0.02 0.0923622 
0.02125 0.0979128 
0.0225 0.103437 
0.02375 0.108936 
0.025 0.114408 
0.02625 0.119854 
0.0275 0.125274 
0.02875 0.130668 
0.03 0.136036 
0.03125 0.141377 
0.0325 0.146693 
0.03375 0.151982 
0.035 0.157245 
0.03625 0.162483 
0.0375 0.167694 
0.03875 0.172878 
0.04 0.178037 
0.04125 0.18317 
0.0425 0.188276 
0.04375 0.193357 
0.045 0.198411 
0.04625 0.203439 
0.0475 0.208441 
0.04875 0.213417 
0.05 0.218367 
0.05125 0.223291 
0.0525 0.228188 
0.05375 0.23306 
0.055 0.237905 
0.05625 0.242724 
0.0575 0.247517 
0.05875 0.252284 
0.06 0.257025 
0.06125 0.26174 
0.0625 0.266428 
0.06375 0.271091 
0.065 0.275727 
0.06625 0.280337 
0.0675 0.284921 
0.06875 0.289479 
0.07 0.294011 
0.07125 0.298517 
0.0725 0.302997 
0.07375 0.30745 
0.075 0.311877 
0.07625 0.316279 
0.0775 0.320654 
0.07875 0.325003 
0.08 0.329326 
0.08125 0.333622 
0.0825 0.337893 
0.08375 0.342138 
0.085 0.346356 
0.08625 0.350548 
0.0875 0.354714 
0.08875 0.358854 
0.09 0.362968 
0.09125 0.367056 
0.0925 0.371118 
0.09375 0.375153 
0.095 0.379163 
0.09625 0.383146 
0.0975 0.387103 
0.09875 0.391034 
0.1 0.394939 
0.10125 0.398818 
0.1025 0.402671 
0.10375 0.406497 
0.105 0.410298 
0.10625 0.414072 
0.1075 0.41782 
0.10875 0.421542 
0.11 0.425238 
0.11125 0.428908 
0.1125 0.432552 
0.11375 0.436169 
0.115 0.439761 
0.11625 0.443326 
0.1175 0.446865 
0.11875 0.450379 
0.12 0.453866 
0.12125 0.457326 
0.1225 0.460761 
0.12375 0.46417 
0.125 0.467552 
0.12625 0.470909 
0.1275 0.474239 
0.12875 0.477543 
0.13 0.480821 
0.13125 0.484073 
0.1325 0.487299 
0.13375 0.490498 
0.135 0.493672 
0.13625 0.496819 
0.1375 0.499941 
0.13875 0.503036 
0.14 0.506105 
0.14125 0.509148 
0.1425 0.512165 
0.14375 0.515155 
0.145 0.51812 
0.14625 0.521058 
0.1475 0.52397 
0.14875 0.526857 
0.15 0.529717 
0.15125 0.532551 
0.1525 0.535358 
0.15375 0.53814 
0.155 0.540896 
0.15625 0.543625 
0.1575 0.546329 
0.15875 0.549006 
0.16 0.551657 
0.16125 0.554282 
0.1625 0.556881 
0.16375 0.559453 
0.165 0.562 
0.16625 0.56452 
0.1675 0.567015 
0.16875 0.569483 
0.17 0.571925 
0.17125 0.574341 
0.1725 0.576731 
0.17375 0.579095 
0.175 0.581432 
0.17625 0.583744 
0.1775 0.586029 
0.17875 0.588289 
0.18 0.590522 
0.18125 0.592729 
0.1825 0.59491 
0.18375 0.597064 
0.185 0.599193 
0.18625 0.601296 
0.1875 0.603372 
0.18875 0.605422 
0.19 0.607446 
0.19125 0.609444 
0.1925 0.611416 
0.19375 0.613362 
0.195 0.615282 
0.19625 0.617175 
0.1975 0.619043 
0.19875 0.620884 
0.2 0.622699 
0.20125 0.624488 
0.2025 0.626251 
0.20375 0.627988 
0.205 0.629699 
0.20625 0.631384 
0.2075 0.633042 
0.20875 0.634674 
0.21 0.636281 
0.21125 0.637861 
0.2125 0.639415 
0.21375 0.640943 
0.215 0.642444 
0.21625 0.64392 
0.2175 0.645369 
0.21875 0.646793 
0.22 0.64819 
0.22125 0.649561 
0.2225 0.650906 
0.22375 0.652225 
0.225 0.653518 
0.22625 0.654784 
0.2275 0.656025 
0.22875 0.657239 
0.23 0.658428 
0.23125 0.65959 
0.2325 0.660726 
0.23375 0.661836 
0.235 0.662919 
0.23625 0.663977 
0.2375 0.665009 
0.23875 0.666014 
0.24 0.666993 
0.24125 0.667947 
0.2425 0.668874 
0.24375 0.669774 
0.245 0.670649 
0.24625 0.671498 
0.2475 0.672321 
0.24875 0.673117 
0.25 0.673887 
0.25125 0.674632 
0.2525 0.67535 
0.25375 0.676042 
0.255 0.676707 
0.25625 0.677347 
0.2575 0.677961 
0.25875 0.678548 
0.26 0.67911 
0.26125 0.679645 
0.2625 0.680154 
0.26375 0.680637 
0.265 0.681094 
0.26625 0.681524 
0.2675 0.681929 
0.26875 0.682308 
0.27 0.68266 
0.27125 0.682986 
0.2725 0.683286 
0.27375 0.68356 
0.275 0.683808 
0.27625 0.68403 
0.2775 0.684226 
0.27875 0.684395 
0.28 0.684539 
0.28125 0.684656 
0.2825 0.684747 
0.28375 0.684812 
0.285 0.684851 
0.28625 0.684864 
0.2875 0.68485 
0.28875 0.684811 
0.29 0.684745 
0.29125 0.684654 
0.2925 0.684536 
0.29375 0.684392 
0.295 0.684222 
0.29625 0.684026 
0.2975 0.683803 
0.29875 0.683555 
0.3 0.683281 
0.30125 0.68298 
0.3025 0.682653 
0.30375 0.6823 
0.305 0.681921 
0.30625 0.681516 
0.3075 0.681085 
0.30875 0.680627 
0.31 0.680144 
0.31125 0.679634 
0.3125 0.679098 
0.31375 0.678536 
0.315 0.677948 
0.31625 0.677334 
0.3175 0.676694 
0.31875 0.676028 
0.32 0.675335 
0.32125 0.674617 
0.3225 0.673872 
0.32375 0.673101 
0.325 0.672304 
0.32625 0.671481 
0.3275 0.670632 
0.32875 0.669756 
0.33 0.668855 
0.33125 0.667927 
0.3325 0.666974 
0.33375 0.665994 
0.335 0.664988 
0.33625 0.663956 
0.3375 0.662898 
0.33875 0.661813 
0.34 0.660703 
0.34125 0.659566 
0.3425 0.658404 
0.34375 0.657215 
0.345 0.656 
0.34625 0.654759 
0.3475 0.653492 
0.34875 0.652198 
0.35 0.650879 
0.35125 0.649533 
0.3525 0.648162 
0.35375 0.646764 
0.355 0.64534 
0.35625 0.64389 
0.3575 0.642414 
0.35875 0.640912 
0.36 0.639383 
0.36125 0.637829 
0.3625 0.636248 
0.36375 0.634641 
0.365 0.633008 
0.36625 0.631349 
0.3675 0.629664 
0.36875 0.627953 
0.37 0.626216 
0.37125 0.624452 
0.3725 0.622663 
0.37375 0.620847 
0.375 0.619005 
0.37625 0.617137 
0.3775 0.615243 
0.37875 0.613323 
0.38 0.611376 
0.38125 0.609404 
0.3825 0.607405 
0.38375 0.605381 
0.385 0.60333 
0.38625 0.601253 
0.3875 0.59915 
0.38875 0.597021 
0.39 0.594865 
0.39125 0.592684 
0.3925 0.590476 
0.39375 0.588243 
0.395 0.585983 
0.39625 0.583697 
0.3975 0.581385 
0.39875 0.579047 
0.4 0.576683 
0.40125 0.574292 
0.4025 0.571876 
0.40375 0.569433 
0.405 0.566964 
0.40625 0.564469 
0.4075 0.561948 
0.40875 0.559401 
0.41 0.556828 
0.41125 0.554228 
0.4125 0.551603 
