n_levels n_cells n_dofs  n_dofs_u n_dofs_p n_colors n_iter  reduction      L2_error_u            L2_error_p          H1semi_error_u    
       3      64    7008     4704     2304        8 23.6575 4.590e-01 3.885e-10     -     - 6.896e-08     -     - 4.847e-08     -    - 
       4     256   27840    18624     9216        8 24.6318 4.734e-01 6.150e-12 63.17  6.03 1.256e-09 54.89  5.78 1.514e-09 32.01 5.04 
       5    1024  110976    74112    36864        8 26.1613 4.945e-01 1.724e-13 35.67  5.18 1.816e-09  0.69 -0.53 4.871e-11 31.09 4.98 
       6    4096  443136   295680   147456        8 26.6714 5.012e-01 6.975e-14  2.47  1.31 1.326e-09  1.37  0.45 5.974e-12  8.15 3.03 
       7   16384 1771008  1181184   589824        8 27.5350 5.122e-01 9.328e-14  0.75 -0.42 2.558e-09  0.52 -0.95 5.735e-12  1.04 0.06 
