n_levels n_cells n_dofs  n_colors n_iter reduction       L2_error          energy_error     
       7   16384   66049        8 8.8560 1.249e-01 3.565e-05    -     - 2.243e-01    -    - 
       8   65536  263169        8 8.9766 1.285e-01 8.115e-06 4.39  2.14 1.121e-01 2.00 1.00 
       9  262144 1050625        8 9.3401 1.391e-01 3.473e-06 2.34  1.23 5.602e-02 2.00 1.00 
      10 1048576 4198401        8 9.3924 1.407e-01 8.028e-06 0.43 -1.21 2.838e-02 1.97 0.98 
