n_levels n_cells n_dofs  n_colors n_iter  reduction       L2_error           energy_error     
       7   16384  148225        1 20.2966 4.035e-01 6.005e-07    -     - 2.400e-03    -     - 
       8   65536  591361        1 19.9301 3.968e-01 2.149e-06 0.28 -1.84 3.267e-03 0.73 -0.45 
       9  262144 2362369        1 19.7752 3.940e-01 5.646e-06 0.38 -1.40 8.605e-03 0.38 -1.40 
      10 1048576 9443329        1 19.7368 3.932e-01 1.199e-04 0.05 -4.41 2.398e-02 0.36 -1.48 
